281474979069952,36,1,1,0,0,0,2,1,0,0,0,11,25569,13,15,11,0,1,1,1,0,,1,0
281474979135488,37,1,1,0,0,0,2,1,0,0,0,11,8603,37,15,11,0,1,1,1,0,,1,0
281474979201024,38,1,1,0,0,0,2,1,0,0,0,11,1692,12,15,11,0,1,1,1,0,,1,0
281474979332096,40,1,1,0,0,0,2,1,0,0,0,8,16050,25,28,28,0,1,1,1,0,,1,0
281474979397632,41,1,1,1056,0,0,0,1,0,0,0,16,387,45,17,0,0,1,1,1,0,,1,0
281474979463168,42,1,1,0,0,0,2,1,0,0,0,10,1154,29,15,11,0,1,1,1,0,,1,0
281474979528704,43,1,1,0,0,0,2,1,0,0,0,10,1070,32,15,11,0,1,1,1,0,,1,0
281474979594240,44,1,1,1,0,0,0,1,0,0,0,8,312,37,15,0,0,1,1,1,0,,1,0
281474979659776,45,1,1,0,0,0,2,1,0,0,0,5,2069,14,15,13,0,1,1,1,0,,1,0
281474979725312,46,1,1,0,0,0,2,1,0,0,0,10,13976,22,15,11,0,1,1,1,0,,1,0
281474979790848,47,1,1,0,0,0,2,1,0,0,0,5,287,24,274,11,1,1,1,1,0,,1,0
281474979856384,48,1,1,0,0,0,2,1,0,0,0,6,609,24,18,15,1,1,1,1,0,,1,0
281474979921920,49,1,1,0,0,0,0,1,0,0,0,5,8306,13,276,0,0,1,1,1,0,,1,0
281474979987456,50,1,1,34,0,0,0,1,0,0,0,13,325,49,15,0,0,1,1,1,0,,1,0
281474980052992,51,1,1,0,0,0,0,1,0,0,0,12,310,34,16,0,0,1,1,1,0,,1,0
281474980249600,54,1,1,257,0,0,0,1,0,0,0,11,315,39,15,0,0,1,1,1,0,,1,0
281474980315136,55,1,1,460,0,0,0,1,0,0,0,9,32,28,19,19,0,1,1,1,0,,1,0
281474980380672,56,1,1,0,0,0,2,1,0,0,0,20,3663,42,15,11,0,1,1,1,0,,1,0
281474980446208,57,1,1,0,0,0,2,1,0,0,0,5,2471,12,916,11,1,1,1,1,0,,1,0
281474980511744,58,1,1,23,0,0,2,1,0,0,0,9,303,39,15,12,0,1,1,1,0,,1,0
281474980577280,59,1,1,0,0,0,2,1,0,0,0,7,29,26,28,28,0,1,1,1,0,,1,0
281474980642816,60,1,1,270,0,0,2,1,0,0,0,6,73589,17,20,0,0,1,1,1,0,,1,0
281474980773888,62,1,1,0,0,0,2,1,0,0,0,17,153,11,26,10,1,1,1,1,0,,1,0
281474980839424,63,1,1,0,0,0,2,1,0,0,0,11,102,8,26,10,1,1,1,1,0,,1,0
281474980904960,64,1,1,17,0,0,0,1,0,0,0,8,310,35,15,0,0,1,1,1,0,,1,0
281474980970496,65,1,1,0,0,0,0,1,0,0,0,6,32,29,20,20,0,1,1,1,0,,1,0
281474981101568,67,1,1,0,0,0,2,1,0,0,0,5,793,16,15,11,0,1,1,1,0,,1,0
281474981167104,68,1,1,0,0,0,2,1,0,0,0,21,10671,90,32,32,0,1,1,1,0,,1,0
281474981232640,69,1,1,1,0,0,2,1,0,0,0,7,2079,16,15,11,0,1,1,1,0,,1,0
281474981363712,71,1,1,0,0,0,2,1,0,0,0,4,35,32,23,23,0,1,1,1,0,,1,0
281474981429248,72,1,1,0,0,0,2,1,0,0,0,5,54,51,23,23,0,1,1,1,0,,1,0
281474981494784,73,1,1,0,0,0,2,1,0,0,0,27,9156,180,24,24,0,1,1,1,0,,1,0
281474981560320,74,1,1,228,0,0,0,1,0,0,0,6,28,25,16,0,0,1,1,1,0,,1,0
281474981625856,75,1,1,166,0,0,0,1,0,0,0,6,28,25,24,0,0,1,1,1,0,,1,0
281474981822464,78,1,1,0,0,0,2,1,0,0,0,5,36,33,16,16,0,1,1,1,0,,1,0
281474981888000,79,1,1,0,0,0,2,1,0,0,0,5,41,38,21,21,0,1,1,1,0,,1,0
281474981953536,80,1,1,0,0,0,2,1,0,0,0,8,1422,28,96,7,0,1,1,1,0,,1,0
281474982084608,82,1,1,0,0,0,2,1,0,0,0,8,55,52,15,15,0,1,1,1,0,,1,0
281474982215680,84,1,1,0,0,0,2,1,0,0,0,5,299,36,15,11,0,1,1,1,0,,1,0
281474982281216,85,1,1,0,0,0,2,1,0,0,0,4,148,13,147,15,0,1,1,1,0,,1,0
281474982346752,86,1,1,0,0,0,2,1,0,0,0,6,1577,32,15,15,0,1,1,1,0,,1,0
281474982412288,87,1,1,0,0,0,2,1,0,0,0,3,8023,16,15,15,0,1,1,1,0,,1,0
281474982543360,89,1,1,0,0,0,2,1,0,0,0,12,7093,57,15,11,0,1,1,1,0,,1,0
281474982608896,90,1,1,98,0,0,2,1,0,0,0,4,8023,16,19,19,0,1,1,1,0,,1,0
281474982674432,91,1,1,100,0,0,2,1,0,0,0,12,8041,33,15,11,0,1,1,1,0,,1,0
281474982739968,92,1,1,112,0,0,2,1,0,0,0,5,8023,16,15,15,0,1,1,1,0,,1,0
281474982805504,93,1,1,19,0,0,2,1,0,0,0,7,8035,28,15,15,0,1,1,1,0,,1,0
281474982871040,94,1,1,0,0,0,2,1,0,0,0,6,8058,17,48,12,0,1,1,1,0,,1,0
281474982936576,95,1,1,0,0,0,2,1,0,0,0,9,13058,24,15,11,0,1,1,1,0,,1,0
281474983002112,96,1,1,0,0,0,2,1,0,0,0,10,16323,33,15,11,0,1,1,1,0,,1,0
281474983067648,97,1,1,3,0,0,2,1,0,0,0,6,284,21,16,16,0,1,1,1,0,,1,0
281474983133184,98,1,1,30,0,0,2,1,0,0,0,9,1056,18,538,17,1,1,1,1,0,,1,0
562949953880064,7,2,1,202,0,0,2,1,0,0,0,3,21,18,24,24,0,1,1,0,0,,1,0
562949954535424,17,2,1,0,0,0,2,1,0,0,0,5,533,14,534,15,1,1,1,0,0,,1,0
562949954600960,18,2,1,0,0,0,2,1,0,0,0,4,20,17,19,19,0,1,1,0,0,,1,0
562949955190784,27,2,1,14,0,0,0,1,0,0,0,0,265,5,267,0,0,1,1,0,0,,1,0
562949955256320,28,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949955649536,34,2,1,2489,0,0,0,1,0,0,0,0,270,10,272,0,0,1,1,0,0,,1,0
562949955780608,36,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949955911680,38,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949956042752,40,2,1,0,0,0,2,1,0,0,0,6,25,22,28,28,0,1,1,0,0,,1,0
562949956108288,41,2,1,1056,0,0,2,1,0,0,0,4,274,11,276,13,1,1,1,0,0,,1,0
562949956173824,42,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949956239360,43,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949956304896,44,2,1,1,0,0,0,1,0,0,0,0,270,10,272,0,0,1,1,0,0,,1,0
562949956435968,46,2,1,0,0,0,2,1,0,0,0,0,265,5,267,7,0,1,1,0,0,,1,0
562949956698112,50,2,1,34,0,0,0,1,0,0,0,0,269,9,271,0,0,1,1,0,0,,1,0
562949956763648,51,2,1,0,0,0,0,1,0,0,0,4,273,10,275,0,1,1,1,0,0,,1,0
562949956960256,54,2,1,257,0,0,0,1,0,0,0,3,272,9,274,0,1,1,1,0,0,,1,0
562949957025792,55,2,1,460,0,0,2,1,0,0,0,4,20,17,23,23,0,1,1,0,0,,1,0
562949957091328,56,2,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
562949957222400,58,2,1,23,0,0,2,1,0,0,0,0,270,10,272,12,0,1,1,0,0,,1,0
562949957615616,64,2,1,17,0,0,0,1,0,0,0,0,266,6,268,0,0,1,1,0,0,,1,0
562949957812224,67,2,1,0,0,0,2,1,0,0,0,0,265,5,267,7,0,1,1,0,0,,1,0
562949957943296,69,2,1,1,0,0,2,1,0,0,0,3,782,5,788,11,1,1,1,0,0,,1,0
562949958270976,74,2,1,228,0,0,0,1,0,0,0,0,18,18,24,0,0,1,1,0,0,,1,0
562949958336512,75,2,1,166,0,0,0,1,0,0,0,0,18,18,24,0,0,1,1,0,0,,1,0
562949958533120,78,2,1,0,0,0,2,1,0,0,0,0,26,26,24,24,0,1,1,0,0,,1,0
562949959057408,86,2,1,0,0,0,2,1,0,0,0,3,528,9,527,11,0,1,1,0,0,,1,0
562949959254016,89,2,1,0,0,0,2,1,0,0,0,4,1042,9,1044,11,1,1,1,0,0,,1,0
562949959319552,90,2,1,98,0,0,2,1,0,0,0,0,13,13,15,11,0,1,1,0,0,,1,0
562949959385088,91,2,1,100,0,0,2,1,0,0,0,0,23,23,25,25,0,1,1,0,0,,1,0
562949959516160,93,2,1,19,0,0,2,1,0,0,0,0,13,13,19,19,0,1,1,0,0,,1,0
562949959647232,95,2,1,0,0,0,2,1,0,0,0,0,265,5,267,7,0,1,1,0,0,,1,0
562949959712768,96,2,1,0,0,0,2,1,0,0,0,0,265,5,267,7,0,1,1,0,0,,1,0
562949959778304,97,2,1,3,0,0,2,1,0,0,0,0,270,10,272,12,0,1,1,0,0,,1,0
562949959843840,98,2,1,30,0,0,2,1,0,0,0,6,532,11,538,17,1,1,1,0,0,,1,0
844424931246080,17,3,1,0,0,0,2,1,0,0,0,2,268,5,267,7,0,1,1,0,0,,1,0
844424931901440,27,3,1,14,0,0,0,1,0,0,0,2,97,5,103,0,1,1,1,0,0,,1,0
844424931966976,28,3,1,0,0,0,2,1,0,0,0,3,28,25,27,27,0,1,1,0,0,,1,0
844424932360192,34,3,1,2489,0,0,0,1,0,0,0,0,270,10,272,0,0,1,1,0,0,,1,0
844424932884480,42,3,1,0,0,0,2,1,0,0,0,2,97,5,99,7,1,1,1,0,0,,1,0
844424933146624,46,3,1,0,0,0,2,1,0,0,0,0,927,5,929,7,0,1,1,0,0,,1,0
844424933408768,50,3,1,34,0,0,0,1,0,0,0,0,269,9,271,0,0,1,1,0,0,,1,0
844424934522880,67,3,1,0,0,0,2,1,0,0,0,3,528,9,530,11,1,1,1,0,0,,1,0
844424934653952,69,3,1,1,0,0,2,1,0,0,0,0,265,5,267,7,0,1,1,0,0,,1,0
844424935768064,86,3,1,0,0,0,2,1,0,0,0,4,32,29,31,31,0,1,1,0,0,,1,0
844424936357888,95,3,1,0,0,0,2,1,0,0,0,0,73,5,75,7,0,1,1,0,0,,1,0
844424936423424,96,3,1,0,0,0,2,1,0,0,0,4,37,10,43,16,1,1,1,0,0,,1,0
1125899909070848,34,4,1,2489,0,0,0,0,0,0,0,0,10,10,16,0,0,1,1,0,0,,1,0
1125899909857280,46,4,1,0,0,0,2,1,0,0,0,0,73,5,75,7,0,1,1,0,0,,1,0
72057594038386688,2073058421,1,1,0,0,0,2,1,0,0,1,10,604,76,22,19,1,1,1,1,0,,1,0
72057594038452224,2073058421,2,1,0,0,0,2,0,0,0,1,6,52,49,58,55,1,1,1,0,0,,1,0
72057594038583296,2089058478,1,1,0,0,0,2,1,0,0,1,6,51,48,26,23,1,1,1,1,1,,1,0
72057594038648832,2089058478,2,1,0,0,0,2,1,0,0,1,3,24,21,18,15,1,1,1,0,1,,1,0
72057594038714368,1993058136,1,1,0,0,0,2,1,0,0,1,16,8116,108,52,49,1,1,1,1,1,,1,0
72057594038779904,1993058136,2,1,0,0,0,2,1,0,0,1,6,50,47,56,53,1,1,0,0,1,,1,0
72057594038845440,2025058250,1,1,0,0,0,2,1,0,0,1,16,8116,108,52,49,1,1,1,1,1,,1,0
72057594038910976,2025058250,2,1,0,0,0,2,1,0,0,1,6,50,47,56,53,1,1,0,0,1,,1,0
72057594038976512,2057058364,1,1,0,0,0,2,1,0,0,1,16,8116,108,52,49,1,1,1,1,1,,1,0
72057594039042048,2057058364,2,1,0,0,0,2,1,0,0,1,6,50,47,56,53,1,1,0,0,1,,1,0
72057594039173120,2105058535,1,1,0,0,0,2,1,0,0,1,5,43,40,46,43,1,1,1,1,0,,1,0
72057594040418304,101575400,1,1,0,0,0,2,1,0,0,1,9,1335,45,26,23,1,1,1,1,0,,1,0
72057594040483840,101575400,2,1,0,0,0,2,0,0,0,1,2,280,17,286,23,1,1,1,0,0,,1,0
72057594040614912,117575457,1,1,0,0,0,2,1,0,0,1,25,17618,90,30,27,1,1,1,1,0,,1,0
72057594040680448,117575457,2,1,0,0,0,2,1,0,0,1,3,284,21,286,23,1,1,1,0,0,,1,0
72057594040745984,117575457,3,1,0,0,0,2,1,0,0,1,3,40,37,26,23,1,1,1,0,0,,1,0
72057594040877056,133575514,1,1,0,0,0,2,1,0,0,1,13,8072,64,15,11,1,1,1,1,0,,1,0
72057594040942592,133575514,2,1,0,0,0,2,0,0,0,1,2,24,21,30,27,1,1,1,0,0,,1,0
72057594041008128,149575571,0,1,0,0,0,2,0,0,0,1,4,8039,32,0,0,0,1,1,1,0,,1,0
72057594041073664,149575571,2,1,0,0,0,2,0,0,0,1,3,36,33,42,39,1,1,1,0,0,,1,0
72057594041204736,165575628,1,1,0,0,0,2,1,0,0,1,6,8104,13,18,15,1,1,1,1,1,,1,0
72057594041270272,165575628,2,1,0,0,0,2,1,0,0,1,2,80,9,78,7,1,1,1,0,1,,1,0
72057594041401344,181575685,1,1,0,0,0,2,1,0,0,1,35,448,241,18,15,1,1,1,1,1,,1,0
72057594041466880,181575685,2,1,0,0,0,2,0,0,0,1,3,28,25,34,31,1,1,1,0,1,,1,0
72057594041597952,197575742,1,1,0,0,0,2,1,0,0,1,20,8126,117,18,15,1,1,1,1,1,,1,0
72057594041663488,197575742,2,1,0,0,0,2,0,0,0,1,2,20,17,26,23,1,1,1,0,1,,1,0
72057594041794560,213575799,1,1,0,0,0,2,1,0,0,1,67,548,537,27,24,1,1,1,1,1,,1,0
72057594041860096,213575799,2,1,0,0,0,2,1,0,0,1,4,29,26,18,15,1,1,1,0,1,,1,0
72057594041991168,229575856,1,1,0,0,0,2,1,0,0,1,4,8039,32,18,15,1,1,1,1,1,,1,0
72057594042056704,229575856,2,1,0,0,0,2,0,0,0,1,2,22,19,28,25,1,1,1,0,1,,1,0
72057594042187776,245575913,1,1,0,0,0,2,1,0,0,1,13,45,41,18,15,1,1,1,1,1,,1,0
72057594042318848,261575970,1,1,0,0,0,2,1,0,0,1,13,16203,61,18,15,1,1,1,1,1,,1,0
72057594042384384,261575970,2,1,0,0,0,2,1,0,0,1,1,12,9,18,15,1,1,1,0,1,,1,0
72057594042515456,277576027,1,1,0,0,0,2,1,0,0,1,9,16058,30,18,15,1,1,1,1,1,,1,0
72057594042580992,277576027,2,1,0,0,0,2,1,0,0,1,2,32,9,30,7,1,1,1,0,1,,1,0
72057594042712064,293576084,1,1,0,0,0,2,1,0,0,1,11,83,79,29,26,1,1,1,1,1,,1,0
72057594042777600,293576084,2,1,0,0,0,2,1,0,0,1,5,31,28,18,15,1,1,1,0,1,,1,0
72057594042843136,565577053,0,1,0,0,0,2,0,0,0,1,10,8070,62,0,0,0,1,1,1,1,,1,0
72057594042908672,581577110,0,1,0,0,0,2,0,0,0,1,10,8070,62,0,0,0,1,1,1,1,,1,0
72057594042974208,885578193,1,1,3,0,0,2,1,0,0,0,2,65,8,15,11,1,1,1,1,0,,1,0
72057594043105280,981578535,1,1,8,0,0,2,1,0,0,0,6,177,16,15,11,1,1,1,1,0,,1,0
72057594043170816,1045578763,1,1,3,0,0,2,1,0,0,0,4,23,20,15,11,1,1,1,1,0,,1,0
72057594043236352,1093578934,1,1,7,0,0,2,1,0,0,0,5,126,12,15,11,1,1,1,1,0,,1,0
72057594043301888,1141579105,1,1,5,0,0,2,1,0,0,0,3,117,8,15,11,1,1,1,1,0,,1,0
72057594043367424,1173579219,1,1,4,0,0,2,1,0,0,0,24,78,25,15,11,1,1,1,1,0,,1,0
72057594043432960,1237579447,1,1,6,0,0,2,1,0,0,0,3,69,12,15,11,1,1,1,1,0,,1,0
72057594043498496,1285579618,1,1,1,0,0,2,1,0,0,0,5,27,24,15,11,1,1,1,1,0,,1,0
72057594043564032,1349579846,1,1,0,0,0,2,1,0,0,0,5,76,19,15,11,1,1,1,1,0,,1,0
72057594043629568,1397580017,1,1,0,0,0,2,1,0,0,0,4,22,19,15,11,1,1,1,1,0,,1,0
72057594043695104,1461580245,1,1,0,0,0,2,1,0,0,0,3,19,16,15,11,1,1,1,1,0,,1,0
72057594044416000,546100986,0,1,1,0,0,2,0,0,0,0,1,11,8,0,0,0,1,1,1,0,,1,0
