availability_read_only_routing_lists,-921856217,,4,0,V ,VIEW,2019-09-13 17:53:14.970,2019-09-13 17:53:14.973,1,0,0,0,0,0,0,0,0,0
dm_xtp_gc_stats,-921329122,,4,0,V ,VIEW,2019-09-13 17:54:15.673,2019-09-13 17:54:15.677,1,0,0,0,0,0,0,0,0,0
dm_exec_query_optimizer_info,-917213099,,4,0,V ,VIEW,2019-09-13 17:53:22.127,2019-09-13 17:53:22.133,1,0,0,0,0,0,0,0,0,0
dm_xe_map_values,-917034300,,4,0,V ,VIEW,2019-09-13 17:53:22.693,2019-09-13 17:53:22.697,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_index_stats,-908838470,,4,0,V ,VIEW,2019-09-13 17:54:15.690,2019-09-13 17:54:15.693,1,0,0,0,0,0,0,0,0,0
dm_tran_top_version_generators,-905518681,,4,0,V ,VIEW,2019-09-13 17:53:22.790,2019-09-13 17:53:22.793,1,0,0,0,0,0,0,0,0,0
dm_fts_fdhosts,-900213070,,4,0,V ,VIEW,2019-09-13 17:53:19.100,2019-09-13 17:53:19.103,1,0,0,0,0,0,0,0,0,0
dm_xe_sessions,-897487264,,4,0,V ,VIEW,2019-09-13 17:53:22.680,2019-09-13 17:53:22.683,1,0,0,0,0,0,0,0,0,0
trigger_event_types,-895863199,,4,0,V ,VIEW,2019-09-13 17:53:23.610,2019-09-13 17:53:23.613,1,0,0,0,0,0,0,0,0,0
COLUMNS,-883068723,,3,0,V ,VIEW,2019-09-13 17:53:37.277,2019-09-13 17:53:37.280,1,0,0,0,0,0,0,0,0,0
dm_db_log_space_usage,-879924562,,4,0,V ,VIEW,2019-09-13 17:53:22.477,2019-09-13 17:53:22.480,1,0,0,0,0,0,0,0,0,0
traces,-855650752,,4,0,V ,VIEW,2019-09-13 17:53:26.347,2019-09-13 17:53:26.350,1,0,0,0,0,0,0,0,0,0
dm_hadr_name_id_map,-851643926,,4,0,V ,VIEW,2019-09-13 17:53:23.133,2019-09-13 17:53:23.137,1,0,0,0,0,0,0,0,0,0
dm_os_waiting_tasks,-841805201,,4,0,V ,VIEW,2019-09-13 17:53:22.717,2019-09-13 17:53:22.720,1,0,0,0,0,0,0,0,0,0
dm_exec_background_job_queue,-840336043,,4,0,V ,VIEW,2019-09-13 17:53:22.140,2019-09-13 17:53:22.143,1,0,0,0,0,0,0,0,0,0
dm_db_missing_index_details,-836153001,,4,0,V ,VIEW,2019-09-13 17:53:22.160,2019-09-13 17:53:22.163,1,0,0,0,0,0,0,0,0,0
dm_clr_properties,-828746209,,4,0,V ,VIEW,2019-09-13 17:53:22.710,2019-09-13 17:53:22.713,1,0,0,0,0,0,0,0,0,0
dm_os_sublatches,-824946312,,4,0,V ,VIEW,2019-09-13 17:53:22.630,2019-09-13 17:53:22.633,1,0,0,0,0,0,0,0,0,0
dm_exec_session_wait_stats,-819096169,,4,0,V ,VIEW,2019-09-13 17:53:22.550,2019-09-13 17:53:22.553,1,0,0,0,0,0,0,0,0,0
dm_os_buffer_pool_extension_configuration,-817648642,,4,0,V ,VIEW,2019-09-13 17:53:22.593,2019-09-13 17:53:22.597,1,0,0,0,0,0,0,0,0,0
dm_exec_query_memory_grants,-814173984,,4,0,V ,VIEW,2019-09-13 17:53:22.563,2019-09-13 17:53:22.567,1,0,0,0,0,0,0,0,0,0
dm_resource_governor_external_resource_pool_affinity,-812293857,,4,0,V ,VIEW,2019-09-13 17:53:22.740,2019-09-13 17:53:22.743,1,0,0,0,0,0,0,0,0,0
dm_logpool_hashentries,-811139055,,4,0,V ,VIEW,2019-09-13 17:53:22.793,2019-09-13 17:53:22.797,1,0,0,0,0,0,0,0,0,0
dm_tran_current_snapshot,-808834573,,4,0,V ,VIEW,2019-09-13 17:53:22.750,2019-09-13 17:53:22.753,1,0,0,0,0,0,0,0,0,0
TABLE_CONSTRAINTS,-806458395,,3,0,V ,VIEW,2019-09-13 17:53:37.267,2019-09-13 17:53:37.270,1,0,0,0,0,0,0,0,0,0
dm_exec_valid_use_hints,-804582623,,4,0,V ,VIEW,2019-09-13 17:53:22.570,2019-09-13 17:53:22.573,1,0,0,0,0,0,0,0,0,0
dm_db_column_store_row_group_operational_stats,-802879297,,4,0,V ,VIEW,2019-09-13 17:53:23.193,2019-09-13 17:53:23.197,1,0,0,0,0,0,0,0,0,0
KEY_COLUMN_USAGE,-784887024,,3,0,V ,VIEW,2019-09-13 17:53:37.297,2019-09-13 17:53:37.300,1,0,0,0,0,0,0,0,0,0
dm_os_wait_stats,-783733354,,4,0,V ,VIEW,2019-09-13 17:53:22.713,2019-09-13 17:53:22.717,1,0,0,0,0,0,0,0,0,0
dm_os_memory_node_access_stats,-779543734,,4,0,V ,VIEW,2019-09-13 17:53:22.663,2019-09-13 17:53:22.667,1,0,0,0,0,0,0,0,0,0
availability_replicas,-774096994,,4,0,V ,VIEW,2019-09-13 17:53:14.600,2019-09-13 17:53:14.603,1,0,0,0,0,0,0,0,0,0
dm_os_spinlock_stats,-772557003,,4,0,V ,VIEW,2019-09-13 17:53:22.660,2019-09-13 17:53:22.663,1,0,0,0,0,0,0,0,0,0
dm_database_encryption_keys,-770418002,,4,0,V ,VIEW,2019-09-13 17:53:16.690,2019-09-13 17:53:16.693,1,0,0,0,0,0,0,0,0,0
dm_tran_global_transactions_log,-766196453,,4,0,V ,VIEW,2019-09-13 17:53:23.227,2019-09-13 17:53:23.230,1,0,0,0,0,0,0,0,0,0
availability_groups,-758722827,,4,0,V ,VIEW,2019-09-13 17:53:14.593,2019-09-13 17:53:14.597,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_checkpoint_stats,-758382325,,4,0,V ,VIEW,2019-09-13 17:54:15.793,2019-09-13 17:54:15.797,1,0,0,0,0,0,0,0,0,0
VIEWS,-750419857,,3,0,V ,VIEW,2019-09-13 17:53:37.313,2019-09-13 17:53:37.317,1,0,0,0,0,0,0,0,0,0
dm_hadr_availability_replica_states,-744484871,,4,0,V ,VIEW,2019-09-13 17:53:23.127,2019-09-13 17:53:23.130,1,0,0,0,0,0,0,0,0,0
dm_broker_connections,-741323372,,4,0,V ,VIEW,2019-09-13 17:53:25.380,2019-09-13 17:53:25.387,1,0,0,0,0,0,0,0,0,0
dm_db_mirroring_auto_page_repair,-735915642,,4,0,V ,VIEW,2019-09-13 17:53:22.773,2019-09-13 17:53:22.777,1,0,0,0,0,0,0,0,0,0
dm_exec_compute_node_status,-733506488,,4,0,V ,VIEW,2019-09-13 17:53:33.597,2019-09-13 17:53:33.600,1,0,0,0,0,0,0,0,0,0
dm_server_registry,-732648222,,4,0,V ,VIEW,2019-09-13 17:53:32.753,2019-09-13 17:53:32.757,1,0,0,0,0,0,0,0,0,0
VIEW_COLUMN_USAGE,-729637661,,3,0,V ,VIEW,2019-09-13 17:53:37.320,2019-09-13 17:53:37.323,1,0,0,0,0,0,0,0,0,0
dm_os_dispatchers,-727844710,,4,0,V ,VIEW,2019-09-13 17:53:22.663,2019-09-13 17:53:22.667,1,0,0,0,0,0,0,0,0,0
dm_os_stacks,-723800187,,4,0,V ,VIEW,2019-09-13 17:53:22.630,2019-09-13 17:53:22.633,1,0,0,0,0,0,0,0,0,0
