worker_callback_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,3,CALLBACK_INSTANT_RESUME
worker_callback_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,4,CALLBACK_LAST
worker_callback_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,1,CALLBACK_RESUME
worker_callback_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,0,CALLBACK_SUSPEND
function_hook_action,BD97CC63-3F38-4922-AA93-607BD12E78B2,1,Hook
function_hook_action,BD97CC63-3F38-4922-AA93-607BD12E78B2,0,Init
function_hook_action,BD97CC63-3F38-4922-AA93-607BD12E78B2,2,UnHook
resource_monitor_notification,BD97CC63-3F38-4922-AA93-607BD12E78B2,4,MEM_STEADY
resource_monitor_notification,BD97CC63-3F38-4922-AA93-607BD12E78B2,1,MEMPHYSICAL_HIGH
resource_monitor_notification,BD97CC63-3F38-4922-AA93-607BD12E78B2,2,MEMPHYSICAL_LOW
resource_monitor_notification,BD97CC63-3F38-4922-AA93-607BD12E78B2,8,MEMVIRTUAL_LOW
resource_monitor_notification,BD97CC63-3F38-4922-AA93-607BD12E78B2,0,NOINFO
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,1,AllocationPotential
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,2,BlockAllocator
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,9,BufAllocator
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,6,EmergencyAllocator
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,3,EscapeTimeout
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,4,FailFast
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,11,Fragment
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,12,InitDescriptor
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,5,MemoryPool
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,13,MemoryPoolPressure
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,10,QueryMemQueue
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,8,Simulated
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,0,Undefined
oom_factor,BD97CC63-3F38-4922-AA93-607BD12E78B2,7,VirtualAlloc
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1175,__indexASYNC_SOCKETDUP_IO
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,883,__indexMUTEX_HADR_DATABASE_WAIT_FOR_RECOVERY
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,882,__indexMUTEX_HADR_DATABASE_WAIT_FOR_RESTART
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,885,__indexMUTEX_HADR_RECOVERY_WAIT_FOR_CONNECTION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,881,__indexMUTEX_HADR_RECOVERY_WAIT_FOR_UNDO
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,391,ABR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,765,ALL_COMPONENTS_INITIALIZED
