sysfos	89	S 	4	0	0	0	0	0	2019-09-13 17:53:09.297	0	0	0	S 	1	1	0	2019-09-13 17:53:09.297	0	0	0	0	0	2	0
sysqnames	90	S 	4	0	0	0	0	0	2009-04-13 12:59:12.593	0	0	0	S 	1	1	0	2009-04-13 12:59:12.593	0	0	0	0	0	2	0
sysxmlcomponent	91	S 	4	0	0	0	0	0	2009-04-13 12:59:12.593	0	0	0	S 	1	1	0	2009-04-13 12:59:12.593	0	0	0	0	0	2	0
sysxmlfacet	92	S 	4	0	0	0	0	0	2009-04-13 12:59:12.610	0	0	0	S 	1	1	0	2009-04-13 12:59:12.610	0	0	0	0	0	2	0
sysxmlplacement	93	S 	4	0	0	0	0	0	2009-04-13 12:59:12.610	0	0	0	S 	1	1	0	2009-04-13 12:59:12.610	0	0	0	0	0	2	0
sysobjkeycrypts	94	S 	4	0	0	0	0	0	2009-04-13 12:59:13.013	0	0	0	S 	1	1	0	2009-04-13 12:59:13.013	0	0	0	0	0	2	0
sysasymkeys	95	S 	4	0	0	0	0	0	2009-04-13 12:59:13.030	0	0	0	S 	1	1	0	2009-04-13 12:59:13.030	0	0	0	0	0	2	0
syssqlguides	96	S 	4	0	0	0	0	0	2009-04-13 12:59:13.047	0	0	0	S 	1	1	0	2009-04-13 12:59:13.047	0	0	0	0	0	2	0
sysbinsubobjs	97	S 	4	0	0	0	0	0	2009-04-13 12:59:12.483	0	0	0	S 	1	1	0	2009-04-13 12:59:12.483	0	0	0	0	0	2	0
syssoftobjrefs	98	S 	4	0	0	0	0	0	2019-09-13 17:53:09.007	0	0	0	S 	1	1	0	2019-09-13 17:53:09.007	0	0	0	0	0	2	0
sqlagent_jobs	101575400	IT	4	0	0	0	0	0	2019-09-13 17:53:09.413	0	0	0	IT	0	0	0	2019-09-13 17:53:09.413	0	0	0	0	0	2	0
sqlagent_jobsteps	117575457	IT	4	0	0	0	0	0	2019-09-13 17:53:09.420	0	0	0	IT	0	0	0	2019-09-13 17:53:09.420	0	0	0	0	0	2	0
sqlagent_job_history	133575514	IT	4	0	0	0	0	0	2019-09-13 17:53:09.427	0	0	0	IT	0	0	0	2019-09-13 17:53:09.427	0	0	0	0	0	2	0
sqlagent_jobsteps_logs	149575571	IT	4	0	0	0	0	0	2019-09-13 17:53:09.430	0	0	0	IT	0	0	0	2019-09-13 17:53:09.430	0	0	0	0	0	2	0
plan_persist_query_text	165575628	IT	4	0	0	0	0	0	2019-09-13 17:53:09.520	0	0	0	IT	0	0	0	2019-09-13 17:53:09.520	0	0	0	0	0	2	0
plan_persist_query	181575685	IT	4	0	0	0	0	0	2019-09-13 17:53:09.523	0	0	0	IT	0	0	0	2019-09-13 17:53:09.523	0	0	0	0	0	2	0
plan_persist_plan	197575742	IT	4	0	0	0	0	0	2019-09-13 17:53:09.530	0	0	0	IT	0	0	0	2019-09-13 17:53:09.530	0	0	0	0	0	2	0
plan_persist_runtime_stats	213575799	IT	4	0	0	0	0	0	2019-09-13 17:53:09.533	0	0	0	IT	0	0	0	2019-09-13 17:53:09.533	0	0	0	0	0	2	0
plan_persist_runtime_stats_interval	229575856	IT	4	0	0	0	0	0	2019-09-13 17:53:09.557	0	0	0	IT	0	0	0	2019-09-13 17:53:09.557	0	0	0	0	0	2	0
plan_persist_context_settings	245575913	IT	4	0	0	0	0	0	2019-09-13 17:53:09.560	0	0	0	IT	0	0	0	2019-09-13 17:53:09.560	0	0	0	0	0	2	0
plan_persist_query_hints	261575970	IT	4	0	0	0	0	0	2019-09-13 17:53:09.660	0	0	0	IT	0	0	0	2019-09-13 17:53:09.660	0	0	0	0	0	2	0
plan_persist_query_template_parameterization	277576027	IT	4	0	0	0	0	0	2019-09-13 17:53:09.677	0	0	0	IT	0	0	0	2019-09-13 17:53:09.677	0	0	0	0	0	2	0
plan_persist_wait_stats	293576084	IT	4	0	0	0	0	0	2019-09-13 17:53:09.687	0	0	0	IT	0	0	0	2019-09-13 17:53:09.687	0	0	0	0	0	2	0
AddCreditsToCourses	402100473	P 	1	0	0	0	0	0	2019-11-17 11:50:58.343	0	0	0	P 	0	4	0	2019-11-17 11:50:58.343	0	0	0	0	0	0	0
AddDefaultConstraint	418100530	P 	1	0	0	0	0	0	2019-11-17 11:51:24.693	0	0	0	P 	0	4	0	2019-11-17 11:51:24.693	0	0	0	0	0	0	0
AddForeignKey	450100644	P 	1	0	0	0	0	0	2019-11-17 11:51:47.620	0	0	0	P 	0	4	0	2019-11-17 11:51:47.620	0	0	0	0	0	0	0
ModifyCredits	530100929	P 	1	0	0	0	0	0	2019-11-17 11:56:32.707	0	0	0	P 	0	4	0	2019-11-17 11:56:32.707	0	0	0	0	0	0	0
DatabaseVersion	546100986	U 	1	0	0	0	0	0	2019-11-17 11:58:03.520	0	0	0	U 	1	3	0	2019-11-17 11:58:03.520	0	0	0	0	0	0	0
persistent_version_store	565577053	IT	4	0	0	0	0	0	2019-11-09 14:37:25.577	0	0	0	IT	0	0	0	2019-11-09 14:37:25.577	0	0	0	0	0	2	0
persistent_version_store_long_term	581577110	IT	4	0	0	0	0	0	2019-11-09 14:37:25.607	0	0	0	IT	0	0	0	2019-11-09 14:37:25.607	0	0	0	0	0	2	0
AddCandidateKey	594101157	P 	1	0	0	0	0	0	2019-11-17 12:35:40.970	0	0	0	P 	0	4	0	2019-11-17 12:35:40.970	0	0	0	0	0	0	0
GetCurrentVersion	850102069	P 	1	0	0	0	0	0	2019-11-17 13:19:33.850	0	0	0	P 	0	4	0	2019-11-17 13:19:33.850	0	0	0	0	0	0	0
Department	885578193	U 	1	0	0	0	0	0	2019-11-10 10:52:24.407	0	0	0	U 	1	3	0	2019-11-10 10:52:24.407	0	0	0	0	0	0	0
PK__Departme__B2079BED4CF066BE	901578250	PK	1	0	0	0	0	885578193	2019-11-10 10:52:24.420	0	0	0	K 	0	9	0	2019-11-10 10:52:24.420	0	0	0	0	0	0	0
RollForward	962102468	P 	1	0	0	0	0	0	2019-11-17 13:26:45.787	0	0	0	P 	0	4	0	2019-11-17 13:26:45.787	0	0	0	0	0	0	0
RollBackwards	978102525	P 	1	0	0	0	0	0	2019-11-17 13:26:48.713	0	0	0	P 	0	4	0	2019-11-17 13:26:48.713	0	0	0	0	0	0	0
Professor	981578535	U 	1	0	0	0	0	0	2019-11-10 10:57:21.863	0	0	0	U 	1	3	0	2019-11-10 10:57:21.863	0	0	0	0	0	0	0
PK__Professo__900359493603F51C	997578592	PK	1	0	0	0	0	981578535	2019-11-10 10:57:21.863	0	0	0	K 	0	9	0	2019-11-10 10:57:21.863	0	0	0	0	0	0	0
FK__Professor__Depar__3C69FB99	1013578649	F 	1	0	0	0	0	981578535	2019-11-10 10:57:21.863	0	0	0	F 	0	11	0	2019-11-10 10:57:21.863	0	0	0	0	0	0	0
StudentGroup	1045578763	U 	1	0	0	0	0	0	2019-11-10 11:05:56.707	0	0	0	U 	1	3	0	2019-11-10 11:05:56.707	0	0	0	0	0	0	0
PK__StudentG__DCEA17E49FC20C6B	1061578820	PK	1	0	0	0	0	1045578763	2019-11-10 11:05:56.710	0	0	0	K 	0	9	0	2019-11-10 11:05:56.710	0	0	0	0	0	0	0
FK__StudentGr__Profe__403A8C7D	1077578877	F 	1	0	0	0	0	1045578763	2019-11-10 11:05:56.710	0	0	0	F 	0	11	0	2019-11-10 11:05:56.710	0	0	0	0	0	0	0
GoToVersion	1090102924	P 	1	0	0	0	0	0	2019-11-17 13:30:09.990	0	0	0	P 	0	4	0	2019-11-17 13:30:09.990	0	0	0	0	0	0	0
Student	1093578934	U 	1	0	0	0	0	0	2019-11-10 11:05:56.720	0	0	0	U 	1	3	0	2019-11-10 11:05:56.720	0	0	0	0	0	0	0
AddPrimaryKey	1106102981	P 	1	0	0	0	0	0	2019-11-17 13:34:27.980	0	0	0	P 	0	4	0	2019-11-17 13:34:27.980	0	0	0	0	0	0	0
PK__Student__32C52B9950C9DDF7	1109578991	PK	1	0	0	0	0	1093578934	2019-11-10 11:05:56.720	0	0	0	K 	0	9	0	2019-11-10 11:05:56.720	0	0	0	0	0	0	0
CreateTable	1122103038	P 	1	0	0	0	0	0	2019-11-17 13:35:31.867	0	0	0	P 	0	4	0	2019-11-17 13:35:31.867	0	0	0	0	0	0	0
FK__Student__GroupId__4316F928	1125579048	F 	1	0	0	0	0	1093578934	2019-11-10 11:05:56.723	0	0	0	F 	0	11	0	2019-11-10 11:05:56.723	0	0	0	0	0	0	0
Classroom	1141579105	U 	1	0	0	0	0	0	2019-11-10 11:05:56.730	0	0	0	U 	1	3	0	2019-11-10 11:05:56.730	0	0	0	0	0	0	0
PK__Classroo__11618EAA1391FC2F	1157579162	PK	1	0	0	0	0	1141579105	2019-11-10 11:05:56.730	0	0	0	K 	0	9	0	2019-11-10 11:05:56.730	0	0	0	0	0	0	0
Course	1173579219	U 	1	0	0	0	0	0	2019-11-10 11:05:56.737	0	0	0	U 	1	3	0	2019-11-10 11:05:56.737	0	0	0	0	0	0	0
PK__Course__C92D71A7E1808C36	1189579276	PK	1	0	0	0	0	1173579219	2019-11-10 11:05:56.737	0	0	0	K 	0	9	0	2019-11-10 11:05:56.737	0	0	0	0	0	0	0
