divides_by_uint64,pred_compare,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Whether a uint64 divides another with no remainder,,,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
is_all_on_uint64,pred_compare,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Whether a uint64 has all bits from the specified bitmask set,,,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
is_any_on_uint64,pred_compare,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Whether a uint64 has any bits from the specified bitmask set,,,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
null,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The NULL type,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
int8,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Signed 8-bit integer,256,sign_extended,int8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,1
int16,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Signed 16-bit integer,256,sign_extended,int16,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,2
int32,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Signed 32-bit integer,256,sign_extended,int32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,4
int64,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Signed 64-bit integer,256,sign_extended,int64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
uint8,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unsigned 8-bit integer,,,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,1
uint16,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unsigned 16-bit integer,,,uint16,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,2
uint32,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unsigned 32-bit integer,,,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,4
uint64,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unsigned 64-bit integer,,,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
float32,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,32-bit floating point,512,ieee754,float32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,4
float64,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,64-bit floating point,512,ieee754,float64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
cpu_cycle,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,64-bit CPU cycle count (RDTSC),,,cpu_cycle,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
filetime,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,64-bit time units (100ns),,,filetime,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
ptr,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Pointer value,256,sign_extended,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
ansi_string_ptr,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,ANSI string pointer value,1280,sign_extended,ansi_string_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
unicode_string_ptr,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unicode string pointer value,1280,sign_extended,unicode_string_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
guid_ptr,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,GUID pointer value,1280,sign_extended,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8
char,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,8-bit ANSI character,,,char,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,1
wchar,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,16-bit unicode character,,,wchar,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,2
ansi_string,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,ANSI string (counted),,,ansi_string,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
unicode_string,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Unicode string (counted),,,unicode_string,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
guid,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,GUID,,,guid,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
binary_data,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Binary data,,,binary_data,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
callstack,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,16-frame callstack,,,callstack,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
activity_id,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Activity ID of an event,,,activity_id,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,20
activity_id_xfer,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Transfer of an activity ID,,,activity_id_xfer,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,20
boolean,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Boolean value,,,boolean,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,1
xml,type,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Well formed XML fragment,,,xml,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
