3,::1,0,1434,0,TSQL,0,ONLINE,2019-11-19 06:22:51.693
4,127.0.0.1,1,1434,0,TSQL,0,ONLINE,2019-11-19 06:22:51.693
1,::,0,1433,0,TSQL,0,ONLINE,2019-11-19 06:22:51.690
2,0.0.0.0,1,1433,0,TSQL,0,ONLINE,2019-11-19 06:22:51.693
