29	18	0x650000000100	1	0x650000000100	26	6	1	1	2	2	177	162	0	0	29	28	0	0	0	0x660000000100	0	0	0		clust		8000	177
29	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_0000001D		8000	0
29	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_0000001D		8000	0
29	8388672		19		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_0000001D		8000	0
29	8388672		20		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000007_0000001D		8000	0
29	8388672		21		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_0000001D		8000	0
29	8388672		22		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_0000001D		8000	0
34	18	0x740000000100	1	0xB90000000100	48	1	1	35	114	102	2489	159	0	0	324	15	0	0	0	0x750000000100	0	0	0		clst		8000	2489
34	2	0x760000000100	2	0xBC0000000100	10	4	1	28	33	30	2489	159	0	0	286	272	0	0	0	0x770000000100	0	0	0		nc1		8000	2489
34	2	0x780000000100	3	0xBE0000000100	10	4	1	26	33	28	2489	159	0	0	286	272	0	0	0	0x790000000100	0	0	0		nc2		8000	2489
34	0	0x7A0000000100	4	0xD60000000100	10	3	1	5	7	7	2489	159	0	0	14	16	0	0	0	0x7B0000000100	0	0	0		nc3		8000	2489
34	8388672		17		0	1	0	0	0	0	0	159	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_00000022		8000	0
34	8388672		18		0	1	0	0	0	0	0	159	0	0	0		0	0	0		0	0	0		_WA_Sys_00000008_00000022		8000	0
34	8388672		19		0	1	0	0	0	0	0	277	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_00000022		8000	0
34	8388672		20		0	1	0	0	0	0	0	159	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000C_00000022		8000	0
34	8388672		21		0	1	0	0	0	0	0	159	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_00000022		8000	0
34	8388672		22		0	1	0	0	0	0	0	306	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000B_00000022		8000	0
34	8388672		23		0	1	0	0	0	0	0	175	0	0	0		0	0	0		0	0	0		_WA_Sys_00000009_00000022		8000	0
35	18	0x000000000000	1	0x000000000000	68	2	1	0	0	0	0	0	0	0	72	21	0	0	0	0x000000000000	0	0	0		clust		8000	0
36	18	0x000000000000	1	0x000000000000	13	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clidx1		8000	0
36	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		ncidx1		8000	0
37	18	0x000000000000	1	0x000000000000	37	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clidx1		8000	0
38	18	0x000000000000	1	0x000000000000	12	1	1	0	0	0	0	0	0	0	1704	15	0	0	0	0x000000000000	0	0	0		clidx1		8000	0
38	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		ncidx1		8000	0
40	18	0x000000000000	1	0x000000000000	25	6	1	0	0	0	0	0	0	0	2648	28	0	0	0	0x000000000000	0	0	0		clust		8000	0
40	2	0x000000000000	2	0x000000000000	22	12	1	0	0	0	0	0	0	0	25	28	0	0	0	0x000000000000	0	0	0		nc1		8000	0
41	18	0x6B0000000100	1	0x6F0000000100	45	3	1	19	42	33	1056	116	0	0	387	17	0	0	0	0x6C0000000100	0	0	0		clst		8000	1056
41	2	0x8E0000000100	2	0x920000000100	11	6	1	10	17	12	1056	116	0	0	287	276	0	0	0	0x900000000100	0	0	0		nc		8000	1056
41	8388672		17		0	1	0	0	0	0	0	116	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_00000029		8000	0
41	8388672		18		0	1	0	0	0	0	0	116	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_00000029		8000	0
41	8388672		19		0	1	0	0	0	0	0	144	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_00000029		8000	0
41	8388672		20		0	1	0	0	0	0	0	144	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_00000029		8000	0
41	8388672		21		0	1	0	0	0	0	0	144	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000A_00000029		8000	0
41	8388672		22		0	1	0	0	0	0	0	146	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000B_00000029		8000	0
41	8388672		23		0	1	0	0	0	0	0	116	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_00000029		8000	0
41	8388672		24		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000D_00000029		8000	0
42	18	0x000000000000	1	0x000000000000	29	1	1	0	0	0	0	0	0	0	1166	15	0	0	0	0x000000000000	0	0	0		cl		8000	0
42	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
42	2	0x000000000000	3	0x000000000000	5	2	1	0	0	0	0	0	0	0	110	99	0	0	0	0x000000000000	0	0	0		nc2		8000	0
43	18	0x000000000000	1	0x000000000000	32	1	1	0	0	0	0	0	0	0	1082	15	0	0	0	0x000000000000	0	0	0		cl		8000	0
43	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
44	18	0x9D0000000100	1	0x320000000100	37	2	1	1	4	4	1	0	0	0	312	15	0	0	0	0x0A0000000100	0	0	0		clst		8000	1
44	2	0x220000000100	2	0x220000000100	10	5	1	1	2	2	1	0	0	0	285	272	0	0	0	0x490000000100	0	0	0		nc		8000	1
44	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_0000002C		8000	0
45	18	0x000000000000	1	0x000000000000	14	2	1	0	0	0	0	0	0	0	2081	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
46	18	0x000000000000	1	0x000000000000	22	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		cl		8000	0
46	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	281	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
46	2	0x000000000000	3	0x000000000000	5	3	1	0	0	0	0	0	0	0	943	929	0	0	0	0x000000000000	0	0	0		nc2		8000	0
46	2	0x000000000000	4	0x000000000000	5	2	1	0	0	0	0	0	0	0	89	75	0	0	0	0x000000000000	0	0	0		nc3		8000	0
47	18	0x000000000000	1	0x000000000000	24	2	1	0	0	0	0	0	0	0	299	274	0	0	0	0x000000000000	0	0	0		cl		8000	0
48	18	0x000000000000	1	0x000000000000	24	2	1	0	0	0	0	0	0	0	621	18	0	0	0	0x000000000000	0	0	0		cl		8000	0
49	18	0x000000000000	1	0x000000000000	13	4	1	0	0	0	0	0	0	0	2648	276	0	0	0	0x000000000000	0	0	0		clust		8000	0
50	18	0x4B0000000100	1	0x4B0000000100	49	1	1	1	6	6	34	7	0	0	325	15	0	0	0	0x4C0000000100	0	0	0		clst		8000	34
