0x0000000BFD064E90	OBJECTSTORE_SNI_PACKET	SNIPacket	0	48	0	0	0	0	0	8192	0x0000000BFD064ED0	0x0000000000000000
0x0000000BFD06A040	OBJECTSTORE_SNI_PACKET	SNIPacket	0	104	0	0	0	0	0	8192	0x0000000BFD06A080	0x0000000000000000
0x0000000BFD06AE90	OBJECTSTORE_SNI_PACKET	SNIPacket	0	8	0	0	0	0	0	8192	0x0000000BFD06AED0	0x0000000000000000
0x0000000BFD070040	OBJECTSTORE_SNI_PACKET	SNIPacket	0	8	0	0	0	0	0	8192	0x0000000BFD070080	0x0000000000000000
0x0000000BFD070E90	OBJECTSTORE_SNI_PACKET	SNIPacket	0	8	0	0	0	0	0	8192	0x0000000BFD070ED0	0x0000000000000000
0x0000000BFD076040	OBJECTSTORE_SNI_PACKET	SNIPacket	0	8	0	0	0	0	0	8192	0x0000000BFD076080	0x0000000000000000
0x0000000BFD076E90	OBJECTSTORE_SNI_PACKET	SNIPacket	0	8	0	0	0	0	0	8192	0x0000000BFD076ED0	0x0000000000000000
0x0000000BFD05D3E0	USERSTORE_SXC	sxcCacheStore	0	32	0	0	0	0	0	8192	0x0000000BFD05D420	0x0000000000000000
0x0000000BFD07F030	OBJECTSTORE_LOCK_MANAGER	Lock Manager : Node 0	0	744	16384	16384	0	0	0	8192	0x0000000BFD07F070	0x0000000000000000
0x0000000BFD000280	MEMORYCLERK_SOSNODE	SOS_Node	0	39824	0	0	0	0	0	8192	0x0000000BFD0002C0	0x0000000000000000
0x0000000C095BE080	MEMORYCLERK_SOSOS	SOSMemoryClerk	0	216	0	0	0	0	0	8192	0x0000000C095BE0C0	0x0000000000000000
0x0000000C09611940	MEMORYCLERK_SOSMEMMANAGER	SOSMemoryManager	0	0	8896	4512	0	0	0	8192	0x0000000C09611980	0x0000000000000000
0x0000000C09612000	MEMORYCLERK_BITMAP	PageExclusionBitmap	0	0	0	0	0	0	0	8192	0x0000000C09612040	0x0000000000000000
0x0000000BFD019670	MEMORYCLERK_HADR	MEMORYCLERK_CLUSAPI	0	8	0	0	0	0	0	8192	0x0000000BFD0196B0	0x0000000000000000
0x0000000BFD650080	MEMORYCLERK_HOST	XE_Host	0	0	0	0	0	0	0	8192	0x0000000BFD6500C0	0x0000000BFD07FF08
