1,2019-11-19 06:22:51.070,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.070,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
2,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
3,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
4,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
5,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
6,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
7,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
8,2019-11-19 06:22:51.130,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.130,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
9,2019-11-19 06:22:53.010,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.010,,0,0,0,0,4096,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,0,0,0x01,sa,,,,1,1,,0
10,2019-11-19 06:22:58.133,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:58.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
11,2019-11-19 06:22:58.133,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:58.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
12,2019-11-19 06:22:51.207,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.207,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
13,2019-11-19 06:22:51.207,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.207,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
14,2019-11-19 06:22:51.207,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.207,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
15,2019-11-19 06:22:51.287,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.287,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
16,2019-11-19 06:22:51.410,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.410,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
17,2019-11-19 06:22:51.517,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.517,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
18,2019-11-19 06:22:51.517,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.517,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
19,2019-11-19 06:22:51.517,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.517,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
20,2019-11-19 06:22:51.563,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.563,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
21,2019-11-19 06:22:51.563,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.563,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
22,2019-11-19 06:22:53.133,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
23,2019-11-19 06:22:53.133,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
24,2019-11-19 06:22:53.133,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.133,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
25,2019-11-19 06:22:53.003,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.003,,0,0,0,0,4096,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,0,0,0x01,sa,,,,1,1,,0
26,2019-11-19 06:22:51.573,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:51.573,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,0,,0
27,2019-11-19 06:22:53.010,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.010,,0,0,0,0,4096,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,0,0,0x01,sa,,,,1,1,,0
28,2019-11-19 06:22:53.010,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.010,,0,0,0,0,4096,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,0,0,0x01,sa,,,,1,1,,0
29,2019-11-19 06:22:53.010,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.010,,0,0,0,0,4096,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,0,0,0x01,sa,,,,1,1,,0
30,2019-11-19 06:23:08.137,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:08.137,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
31,2019-11-19 06:23:23.140,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:23.140,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
32,2019-11-19 06:23:23.140,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:23.140,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
33,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
34,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
35,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
36,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
37,2019-11-19 06:22:53.137,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.137,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
38,2019-11-19 06:22:53.137,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:22:53.137,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
39,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
40,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
41,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
42,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
43,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
44,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
45,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
46,2019-11-19 06:23:53.147,,,,,,0x01,sa,,,sleeping,0x,0,0,0,0,0,2019-11-19 06:23:53.147,,0,0,0,0,4096,us_english,mdy,7,0,0,0,0,0,0,0,0,2,-1,0,0,0,0x01,sa,,,,1,1,,0
51,2019-11-19 06:24:03.303,vlad-X510UNR,DataGrip,0,7,Microsoft JDBC Driver 7.4,0x01,sa,,,running,0x,0,3,1,1,4,2019-11-19 06:24:03.403,2019-11-19 06:24:03.390,0,0,0,1,-1,us_english,mdy,7,1,0,1,0,1,1,1,1,2,-1,0,1,0,0x01,SA,,,,2,6,1,0
