0x020000004ABCC80C8FAC8680CB49D08700A6A3C04783201D0000000000000000000000000000000000000000	0	134	1	0x060006004ABCC80CA055A4E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:46.857	2019-11-19 06:23:48.260	3	514	130	130	221	0	0	0	0	0	0	0	0	15	5	5	5	0	0	0	0	516	131	131	221	0x7108E1EE90E2077F	0x3DDF602DD634ECBD	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000050EB43227722CE400D92AB08D63EBE2E762782D30000000000000000000000000000000000000000	0	76	1	0x0600060050EB432250884EE70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:45.310	2019-11-19 06:23:46.920	3	519	184	162	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	890	300	288	301	0xB0B30A8F03FAA625	0xA26FAE428492C0CD	3	1	1	1			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000018881F0B3F9706C93CB9C81750CAA19FF97594DC0000000000000000000000000000000000000000	0	82	1	0x0600060018881F0B80D4E1EF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:58.453	2019-11-19 06:22:58.493	3	16044	4192	4192	6754	0	0	0	0	0	0	0	0	111	37	37	37	0	0	0	0	16047	4193	4193	6756	0x52854BAC527825D7	0x2D263CEB470826B3	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000001F1D6E37BC6B5CFE8F04C9FFA7A28E46146853200000000000000000000000000000000000000000	0	88	1	0x060006001F1D6E373027A6EF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:56.937	2019-11-19 06:22:57.090	3	8164	637	374	7152	8	0	0	8	0	0	0	0	190	40	40	110	0	0	0	0	8167	638	374	7153	0xEA6C48A5031AC737	0x018D8F380C72EF42	42	14	14	14			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000802C422ED424A81B60232943EDC49B70E20F9D5B0000000000000000000000000000000000000000	0	98	1	0x06000600802C422EC0B971E70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:48.737	2019-11-19 06:23:49.867	3	89	19	16	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	19	17	54	0x1EE82C6B28410BC9	0x8C57BF98523E092E	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000000F5794279285BEA8D8EEF9A0F13BE124194B71D20000000000000000000000000000000000000000	46	808	1	0x060001000F579427B05D4AF20B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:54.980	2019-11-19 06:22:55.000	1	3504	3504	3504	3504	0	0	0	0	0	0	0	0	37	37	37	37	0	0	0	0	3505	3505	3505	3505	0x890C6A915FE5341F	0xD7F457AF7634CEDA	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000D48D7706584DDF6DD9535A265DD0C7A3731C9A800000000000000000000000000000000000000000	0	106	1	0x06000600D48D7706B0DDD8E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:48.260	2019-11-19 06:23:49.440	2	4300	1819	1819	2480	0	0	0	0	0	0	0	0	94	44	44	50	0	0	0	0	4301	1820	1820	2480	0x45C4A023A9EF69E9	0x498D5CD3246A45AA	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000D48D7706584DDF6DD9535A265DD0C7A3731C9A800000000000000000000000000000000000000000	0	106	1	0x06000600D48D7706205D71E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:48.260	2019-11-19 06:23:48.307	1	1948	1948	1948	1948	0	0	0	0	0	0	0	0	50	50	50	50	0	0	0	0	1949	1949	1949	1949	0x45C4A023A9EF69E9	0x498D5CD3246A45AA	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000002A632C370B90CC69CCE34D6C8EBD8D09712163E20000000000000000000000000000000000000000	0	96	1	0x060006002A632C3710D9E2FD0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:33.200	2019-11-19 06:23:35.473	2	63	21	21	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	22	22	42	0x68970031316B3775	0x15D16AEE9B8C1C88	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000002A632C370B90CC69CCE34D6C8EBD8D09712163E20000000000000000000000000000000000000000	0	96	1	0x060006002A632C3720DDECEF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:33.200	2019-11-19 06:23:33.200	1	39	39	39	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	39	39	39	0x68970031316B3775	0x15D16AEE9B8C1C88	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000D447B51C00DCD7A2F497D32EA747B95C0D21390B0000000000000000000000000000000000000000	0	64	1	0x06000600D447B51C703BA1EF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:26.827	2019-11-19 06:23:27.037	3	138926	45692	44904	48329	0	0	0	0	0	0	0	0	123	41	41	41	0	0	0	0	230949	45694	45694	94287	0x4922066139F88DC8	0xEAB53BC0ABF34472	7089	2363	2363	2363			3	1	1	1	6672	2224	2224	2224	1056	352	352	352	6672	2224	2224	2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000C0121D18C70C1E306BE2A80CBBB7C45ADA1D22620000000000000000000000000000000000000000	0	90	1	0x06000600C0121D18D00F41E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:41.960	2019-11-19 06:23:43.727	2	381	153	153	228	0	0	0	0	0	0	0	0	40	20	20	20	0	0	0	0	382	154	154	228	0x8E10D6E484E20394	0x66F2806D68D493EB	12	6	6	6			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000C0121D18C70C1E306BE2A80CBBB7C45ADA1D22620000000000000000000000000000000000000000	0	90	1	0x06000600C0121D18D05E95E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:41.960	2019-11-19 06:23:41.960	1	266	266	266	266	0	0	0	0	0	0	0	0	20	20	20	20	0	0	0	0	643	643	643	643	0x8E10D6E484E20394	0x66F2806D68D493EB	6	6	6	6			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000B2B31A2DEAE9E3733531CA4BCD7478E1C8725C5E0000000000000000000000000000000000000000	0	102	1	0x06000600B2B31A2D30C7E3E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:42.290	2019-11-19 06:23:44.110	3	359	116	96	146	0	0	0	0	0	0	0	0	36	12	12	12	0	0	0	0	361	117	97	147	0xF59B1F20355AD996	0x1DB9FE13A7BF5475	15	5	5	5			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000BB385E079ACBB72FB7B3407003FDF72D0DA0486E0000000000000000000000000000000000000000	0	84	1	0x06000600BB385E0790DC76E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:44.290	2019-11-19 06:23:45.813	2	145	22	22	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	23	23	122	0xFFB277201CCE9233	0x63AA7E68E3148A4B	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000BB385E079ACBB72FB7B3407003FDF72D0DA0486E0000000000000000000000000000000000000000	0	84	1	0x06000600BB385E0700DC76E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:44.287	2019-11-19 06:23:44.297	1	92	92	92	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	93	93	93	0xFFB277201CCE9233	0x63AA7E68E3148A4B	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000004F1AD80F50011670ECE20FBBFA5A01602C8300240000000000000000000000000000000000000000	0	74	1	0x060006004F1AD80F607FBEEE0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:36.967	2019-11-19 06:23:39.170	2	3735	1770	1770	1964	0	0	0	0	0	0	0	0	48	24	24	24	0	0	0	0	3736	1771	1771	1965	0x888EF4CF0F5E0242	0x99189438282FCF5F	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000004F1AD80F50011670ECE20FBBFA5A01602C8300240000000000000000000000000000000000000000	0	74	1	0x060006004F1AD80FD032C6ED0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:36.970	2019-11-19 06:23:36.997	1	2003	2003	2003	2003	0	0	0	0	0	0	0	0	24	24	24	24	0	0	0	0	2003	2003	2003	2003	0x888EF4CF0F5E0242	0x99189438282FCF5F	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000080327D2ADA7B8FB77A3E5428315FA358660F36E90000000000000000000000000000000000000000	0	88	1	0x0600060080327D2AD0FEBAED0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:35.647	2019-11-19 06:23:37.930	3	2913	847	847	1200	0	0	0	0	0	0	0	0	21	7	7	7	0	0	0	0	2914	847	847	1201	0xF600C27A6D061A33	0x419871002390CCC6	0	0	0	0			3	1	1	1	3240	1080	1080	1080	744	248	248	248	3240	1080	1080	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000BD01382D8B3A6CAB3CFB06A41248B51FD5B02C0C0000000000000000000000000000000000000000	0	86	1	0x06000600BD01382DB05136E40B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:54.867	2019-11-19 06:23:55.530	2	57	26	26	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	26	26	31	0x5373254F32AC2399	0xF1E1CD9F6FBB6516	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000BD01382D8B3A6CAB3CFB06A41248B51FD5B02C0C0000000000000000000000000000000000000000	0	86	1	0x06000600BD01382D20BD56E70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:54.867	2019-11-19 06:23:54.867	1	49	49	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	50	50	0x5373254F32AC2399	0xF1E1CD9F6FBB6516	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000A022233518613474EE84C399E969F0DF0E9290B50000000000000000000000000000000000000000	0	92	1	0x06000600A0222335009F28EE0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:01.027	2019-11-19 06:23:01.060	3	220	47	47	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	47	47	121	0xD72708A556BC3F78	0xA5D341EF407AAC39	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000DD17241A79E110E20320C12C21FFEF466F2ACF5B0000000000000000000000000000000000000000	0	118	1	0x06000600DD17241A008D78F20B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:55.107	2019-11-19 06:22:55.323	1	11860	11860	11860	11860	0	0	0	0	0	0	0	0	511	511	511	511	0	0	0	0	27160	27160	27160	27160	0xC3DFA5A975634174	0xB18DC16A4CF7AF29	13	13	13	13			1	1	1	1	2144	2144	2144	2144	640	640	640	640	2144	2144	2144	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000DD17241A79E110E20320C12C21FFEF466F2ACF5B0000000000000000000000000000000000000000	0	118	1	0x06000600DD17241AC0C742F00B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:55.107	2019-11-19 06:22:55.257	1	9409	9409	9409	9409	0	0	0	0	0	0	0	0	511	511	511	511	0	0	0	0	9411	9411	9411	9411	0xC3DFA5A975634174	0xB18DC16A4CF7AF29	13	13	13	13			1	1	1	1	2144	2144	2144	2144	640	640	640	640	2144	2144	2144	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000DD17241A79E110E20320C12C21FFEF466F2ACF5B0000000000000000000000000000000000000000	0	118	1	0x06000600DD17241A60C142F00B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:55.013	2019-11-19 06:22:55.157	1	11904	11904	11904	11904	0	0	0	0	0	0	0	0	511	511	511	511	0	0	0	0	26687	26687	26687	26687	0xC3DFA5A975634174	0xB18DC16A4CF7AF29	13	13	13	13			1	1	1	1	2144	2144	2144	2144	640	640	640	640	2144	2144	2144	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000059C22C10334AB245E0A76FCE34F48F258E76660F0000000000000000000000000000000000000000	0	86	1	0x0600060059C22C10001FABE70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:58.663	2019-11-19 06:23:59.427	3	8368	2699	2699	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8369	2699	2699	2935	0xACD7B1B254BC1BEC	0x5785AF75DF2749AD	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000692DAD09F3F9C8625833506C433D531A93533CC80000000000000000000000000000000000000000	0	106	1	0x06000600692DAD0900DCE1EF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:58.640	2019-11-19 06:22:59.077	3	2743	724	724	1223	0	0	0	0	0	0	0	0	400	128	128	144	0	0	0	0	2746	725	725	1224	0x95947B0BC0E44B32	0x0599B7590E07D8DA	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000D540F21005F230109AF7C6DA14329EB5DA60CEA90000000000000000000000000000000000000000	0	82	1	0x06000600D540F210E037F6E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:56.073	2019-11-19 06:23:56.547	3	7313	2431	2280	2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7314	2431	2280	2602	0x2FBAAEC4C75B12C1	0x59614AEE63B06401	2452	818	817	818			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000CEC7472DB519FA162236640419E28749B555E6CE0000000000000000000000000000000000000000	0	112	1	0x06000600CEC7472D605FCFEF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:21.383	2019-11-19 06:23:22.030	3	950	347	261	347	0	0	0	0	0	0	0	0	12	4	4	4	0	0	0	0	952	348	261	348	0x1DA1FCC149F9542B	0x456230619ACA9662	417	139	139	139			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000008E17772E53BD8995B87F29201C3EA8584227222E0000000000000000000000000000000000000000	0	60	1	0x060006008E17772EB0DDE3E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:42.750	2019-11-19 06:23:44.413	2	7887	3064	3064	4822	0	0	0	0	0	0	0	0	344	172	172	172	0	0	0	0	11661	3064	3064	8597	0x8A5C96B39FC62ED4	0x939506F26C72B854	12	6	6	6			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000008E17772E53BD8995B87F29201C3EA8584227222E0000000000000000000000000000000000000000	0	60	1	0x060006008E17772E40DEE3E80B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:42.753	2019-11-19 06:23:42.960	1	3718	3718	3718	3718	0	0	0	0	0	0	0	0	172	172	172	172	0	0	0	0	8120	8120	8120	8120	0x8A5C96B39FC62ED4	0x939506F26C72B854	6	6	6	6			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000093EAD812144659C8A928107ABBDB86927C72F5F90000000000000000000000000000000000000000	0	96	1	0x0600060093EAD812609F4EE70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:46.257	2019-11-19 06:23:47.690	3	776	240	240	293	0	0	0	0	0	0	0	0	42	14	14	14	0	0	0	0	778	241	241	293	0xC3FF8E9EDB2A9B8F	0x33445EB664072AB0	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000074F07117CB056DFF5383C90F79A79BFABFF7A8100000000000000000000000000000000000000000	0	76	1	0x0600060074F0711750974EE70B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:45.693	2019-11-19 06:23:47.317	3	243	74	74	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	74	74	92	0x0CD1200601DEA184	0x8CD9A852DFD5E972	6	2	2	2			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x02000000CC8DFC033B384BD4F51CE3C777606AFAD2B0438D0000000000000000000000000000000000000000	0	98	1	0x06000600CC8DFC03B01D3CE60B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:57.380	2019-11-19 06:23:57.860	3	192	41	41	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	42	42	97	0x5CAEFAC7103AD8CF	0xC79B057147CB7DAE	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000008E7249152CC51FA6B060E06A1EF42B63CC139DE10000000000000000000000000000000000000000	0	86	1	0x060006008E724915D03EC6ED0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:37.450	2019-11-19 06:23:39.647	2	315	46	46	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	46	46	269	0x692C6B78799F7E60	0xBA11F4AE35F805FB	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000008E7249152CC51FA6B060E06A1EF42B63CC139DE10000000000000000000000000000000000000000	0	86	1	0x060006008E72491500BF48EE0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:37.447	2019-11-19 06:23:37.460	1	323	323	323	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	324	324	324	0x692C6B78799F7E60	0xBA11F4AE35F805FB	0	0	0	0			1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x020000007232910BD122BCF388D554EFF1E0158E98548E1E0000000000000000000000000000000000000000	0	84	1	0x060006007232910BB05D06E60B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:58.277	2019-11-19 06:23:59.080	3	241	41	41	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	41	41	141	0x6C962F11825C4A88	0x8F62F434AAD45A95	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000087431A0585FB5F4F1721FB584BA429E656B4B98E0000000000000000000000000000000000000000	0	96	1	0x0600060087431A0560DFE1EF0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:22:59.540	2019-11-19 06:22:59.620	3	225	53	51	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	53	52	120	0xD771A4E5B176B64D	0x3906B5FBA08DF056	0	0	0	0			3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0x0200000092BCB4393DD79CA08EBA950A20676D3717A657E70000000000000000000000000000000000000000	0	64	1	0x0600060092BCB439E0F7D2ED0B00000001000000000000000000000000000000000000000000000000000000	2019-11-19 06:23:38.067	2019-11-19 06:23:40.270	2	337	88	88	248	0	0	0	0	0	0	0	0	4	2	2	2	0	0	0	0	338	89	89	249	0x0EF6C647DA0C29F4	0x625A70C632178EA8	0	0	0	0			2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
