respond_to_memory_pressure,6,pair_matching,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,boolean,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,false,0,"","Respond to memory events. 0: do not respond, 1: stop adding new orphans to the list when there is memory pressure"
max_orphans,7,pair_matching,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,10000,0,"",Maximum number of orphans to store
max_memory,0,ring_buffer,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,0,0,"",Maximum amount of memory in KB to use. Old events are dropped when this value is reached. 0 means unbounded.
occurrence_number,1,ring_buffer,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,0,0,"",Preferred number of events of each type to keep.
max_events_limit,2,ring_buffer,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,1000,0,"",Maximum number of events to store. Old events are dropped when this value is reached. 0 means unbounded.
storage_path,0,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,unicode_string_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,,1,mandatory,Specifies the local file path in which log directories would be created.
directory_name,1,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,unicode_string_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,,1,mandatory,Specifies the directory name in which all files created.
max_dictionary_memory_for_text_mb,2,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,10,0,"",Maximum amount of memory in MB to use by text.
max_dictionary_memory_for_sql_mb,3,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,30,0,"",Maximum amount of memory in MB to use by SQL text.
max_dictionary_memory_for_guid_mb,4,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,10,0,"",Maximum amount of memory in MB to use by GUID's data.
compression_level,5,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,10,0,"","Level of event compression. 0 means no compression except dictionary encoding, 10 is higest compression. Not all intermediate values are available."
summary_frame_frequency_sec,6,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,60,0,"",Describes how often the summary frame should be added.
transformation_rules,7,compressed_history,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,unicode_string_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,customizable,,1,mandatory,Specifies transformation rules to be applied for the events and actions collected.
UUID,0,ex_terminator_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,A8CE3832-727C-473B-8FB9-C5AD4730F8DE,0,,Globally Unique ID
VERSION,1,ex_terminator_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,ex_terminator_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,ex_terminator_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,1,0,,Associated Keyword
is_stack_unwind,0,ex_terminator_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,boolean,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
UUID,0,crt_signal_abort_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,55F88A80-610F-413E-96C9-335F2A2CD9C0,0,,Globally Unique ID
VERSION,1,crt_signal_abort_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,crt_signal_abort_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,crt_signal_abort_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,1,0,,Associated Keyword
signal,0,crt_signal_abort_called,BD97CC63-3F38-4922-AA93-607BD12E78B2,int32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
UUID,0,process_killed,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,B7EC9427-8992-4593-8006-4A9F151F12C2,0,,Globally Unique ID
VERSION,1,process_killed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,process_killed,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,process_killed,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,1,0,,Associated Keyword
exit_code,0,process_killed,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
UUID,0,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,55EC41F4-16B0-476A-A26D-30E3AE3908C0,0,,Globally Unique ID
VERSION,1,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,2,0,,Associated Keyword
task_address,0,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
worker_address,1,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
scheduler_id,2,task_enqueued,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
