1,OBJECT_OR_COLUMN,-550,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-549,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-541,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-540,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-539,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-538,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-537,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-536,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-535,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-519,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-518,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-517,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-516,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-515,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-514,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-513,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-505,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-504,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-503,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-502,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-501,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-500,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-499,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-498,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-497,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-496,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-494,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-489,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-485,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-484,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-483,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-482,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-481,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-480,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-479,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-478,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-477,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-476,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-469,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-468,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-467,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-466,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-465,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-464,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-463,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-462,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-461,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-460,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-459,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-458,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-457,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-456,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-455,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-454,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-453,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-452,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-451,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-450,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-449,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-448,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-447,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-446,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-445,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-444,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-443,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-442,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-441,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-440,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-439,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-438,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-437,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-436,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-435,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-434,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-433,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-432,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-431,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-430,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-429,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-428,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-426,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-425,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-424,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-423,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-422,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-421,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-420,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-419,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-418,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-417,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-416,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-415,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-414,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-413,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-412,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-411,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-410,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-409,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-408,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-407,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-406,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-405,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-404,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-403,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-402,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-401,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-400,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-399,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-398,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-397,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-396,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-395,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-394,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-393,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-392,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-391,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-390,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-389,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-388,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-387,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-386,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-385,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-143,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-142,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-141,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-140,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-139,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-138,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-137,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-136,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-135,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-134,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-133,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-132,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-131,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-130,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-129,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-107,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-106,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-105,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-104,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-103,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-102,0,0,1,SL  ,SELECT,G,GRANT
1,OBJECT_OR_COLUMN,-101,0,0,1,SL  ,SELECT,G,GRANT
