1150	2	2	98304	0x0000000BE8B80060	Compiled Plan	Adhoc	0x06000600D609A500B0D176E80B00000001000000000000000000000000000000000000000000000000000000	2	
1150	2	1	98304	0x0000000BE8A78060	Compiled Plan	Adhoc	0x06000600D609A50060DF00E70B00000001000000000000000000000000000000000000000000000000000000	2	
29117	2	2	106496	0x0000000BE8740060	Compiled Plan	Adhoc	0x0600060083E02C2990DC00E70B00000001000000000000000000000000000000000000000000000000000000	2	
29117	2	1	106496	0x0000000BE875E060	Compiled Plan	Adhoc	0x0600060083E02C2900DC00E70B00000001000000000000000000000000000000000000000000000000000000	2	
17475	2	3	49152	0x0000000BE7328060	Compiled Plan	Adhoc	0x06000600A87BA00B80D400E70B00000001000000000000000000000000000000000000000000000000000000	2	
29249	2	2	106496	0x0000000BE8BA4060	Compiled Plan	Adhoc	0x06000600F323691800CD00E70B00000001000000000000000000000000000000000000000000000000000000	2	
29249	2	1	106496	0x0000000BE8D92060	Compiled Plan	Adhoc	0x06000600F3236918B05DAEE80B00000001000000000000000000000000000000000000000000000000000000	2	
7191	2	2	1802240	0x0000000BE700A060	Compiled Plan	Adhoc	0x060006008E17772EB0DDE3E80B00000001000000000000000000000000000000000000000000000000000000	2	
7191	2	1	1802240	0x0000000BE8B9A060	Compiled Plan	Adhoc	0x060006008E17772E40DEE3E80B00000001000000000000000000000000000000000000000000000000000000	2	
22160	2	2	147456	0x0000000BE8A28060	Compiled Plan	Adhoc	0x06000600AECBAB0710D5E3E80B00000001000000000000000000000000000000000000000000000000000000	2	
22160	2	1	147456	0x0000000BE8E66060	Compiled Plan	Adhoc	0x06000600AECBAB07B0CEE3E80B00000001000000000000000000000000000000000000000000000000000000	2	
5455	2	3	73728	0x0000000BE8E48060	Compiled Plan	Adhoc	0x06000600B2B31A2D30C7E3E80B00000001000000000000000000000000000000000000000000000000000000	2	
34994	2	2	49152	0x0000000BE8E30060	Compiled Plan	Adhoc	0x060006006234D909605F95E80B00000001000000000000000000000000000000000000000000000000000000	2	
34994	2	1	49152	0x0000000BE899A060	Compiled Plan	Adhoc	0x060006006234D9093056AEE80B00000001000000000000000000000000000000000000000000000000000000	2	
5138	2	2	49152	0x0000000BE8AAC060	Compiled Plan	Adhoc	0x06000600C0121D18D00F41E80B00000001000000000000000000000000000000000000000000000000000000	2	
5138	2	1	49152	0x0000000BE8E58060	Compiled Plan	Adhoc	0x06000600C0121D18D05E95E80B00000001000000000000000000000000000000000000000000000000000000	2	
35350	2	2	253952	0x0000000BE8A5C060	Compiled Plan	Adhoc	0x06000600F0DB6A28005C95E80B00000001000000000000000000000000000000000000000000000000000000	2	
35350	2	1	253952	0x0000000BE8914060	Compiled Plan	Adhoc	0x06000600F0DB6A28A05595E80B00000001000000000000000000000000000000000000000000000000000000	2	
15325	2	2	180224	0x0000000BE894C060	Compiled Plan	Adhoc	0x0600060088857516404095E80B00000001000000000000000000000000000000000000000000000000000000	2	
15325	2	1	172032	0x0000000BE8B88060	Compiled Plan	Adhoc	0x060006008885751660FF92E80B00000001000000000000000000000000000000000000000000000000000000	2	
14866	2	2	131072	0x0000000BE846A060	Compiled Plan	Adhoc	0x0600060099191113D0FE92E80B00000001000000000000000000000000000000000000000000000000000000	2	
14866	2	1	131072	0x0000000BEEC28060	Compiled Plan	Adhoc	0x060006009919111340FE92E80B00000001000000000000000000000000000000000000000000000000000000	2	
23254	2	3	65536	0x0000000BE8B32060	Compiled Plan	Adhoc	0x06000600C2F2663250FA92E80B00000001000000000000000000000000000000000000000000000000000000	2	
39564	2	2	155648	0x0000000BEEBE0060	Compiled Plan	Adhoc	0x06000600B719BB0860F392E80B00000001000000000000000000000000000000000000000000000000000000	2	
39564	2	1	155648	0x0000000BE8A24060	Compiled Plan	Adhoc	0x06000600B719BB08C0F992E80B00000001000000000000000000000000000000000000000000000000000000	2	
901	2	3	65536	0x0000000BE845C060	Compiled Plan	Adhoc	0x0600060071EB9C32E0EB92E80B00000001000000000000000000000000000000000000000000000000000000	2	
33419	2	3	49152	0x0000000BE8C06060	Compiled Plan	Adhoc	0x06000600A412651D409EA1E80B00000001000000000000000000000000000000000000000000000000000000	2	
38428	2	3	131072	0x0000000BE8944060	Compiled Plan	Adhoc	0x060006004975302D909CA1E80B00000001000000000000000000000000000000000000000000000000000000	2	
26961	2	2	147456	0x0000000BE841E060	Compiled Plan	Adhoc	0x060006007555E705F093A1E80B00000001000000000000000000000000000000000000000000000000000000	2	
26961	2	1	147456	0x0000000BE85FC060	Compiled Plan	Adhoc	0x060006007555E705605FE4E80B00000001000000000000000000000000000000000000000000000000000000	2	
19098	2	2	90112	0x0000000BE8A68060	Compiled Plan	Adhoc	0x06000600A156E629405EE4E80B00000001000000000000000000000000000000000000000000000000000000	2	
19098	2	1	90112	0x0000000BEEBAA060	Compiled Plan	Adhoc	0x06000600A156E629D05EE4E80B00000001000000000000000000000000000000000000000000000000000000	2	
1364	2	2	57344	0x0000000BE842A060	Compiled Plan	Adhoc	0x0600060085C98B0BA055E4E80B00000001000000000000000000000000000000000000000000000000000000	2	
1364	2	1	57344	0x0000000BE83AE060	Compiled Plan	Adhoc	0x0600060085C98B0B404FE4E80B00000001000000000000000000000000000000000000000000000000000000	2	
17444	2	3	65536	0x0000000BEEBAC060	Compiled Plan	Adhoc	0x06000600AAA8A513B04EAEE80B00000001000000000000000000000000000000000000000000000000000000	2	
26351	2	2	98304	0x0000000BE8C5E060	Compiled Plan	Adhoc	0x06000600251AB91BA046E4E80B00000001000000000000000000000000000000000000000000000000000000	2	
26351	2	1	98304	0x0000000BE8E4C060	Compiled Plan	Adhoc	0x06000600251AB91B4040E4E80B00000001000000000000000000000000000000000000000000000000000000	2	
23549	2	2	65536	0x0000000BE89F6060	Compiled Plan	Adhoc	0x060006005DF600083047AEE80B00000001000000000000000000000000000000000000000000000000000000	2	
23549	2	1	65536	0x0000000BE8B70060	Compiled Plan	Adhoc	0x060006005DF60008500841E80B00000001000000000000000000000000000000000000000000000000000000	2	
30982	2	3	163840	0x0000000BEEC3E060	Compiled Plan	Adhoc	0x060006008B322E2F7058AAE80B00000001000000000000000000000000000000000000000000000000000000	2	
11442	2	2	196608	0x0000000BE8AB6060	Compiled Plan	Adhoc	0x060006000FEEB50F60FFD2ED0B00000001000000000000000000000000000000000000000000000000000000	2	
11442	2	1	196608	0x0000000BE83F4060	Compiled Plan	Adhoc	0x060006000FEEB50FF050AAE80B00000001000000000000000000000000000000000000000000000000000000	2	
8549	2	2	131072	0x0000000BE85A8060	Compiled Plan	Adhoc	0x0600060092BCB439E0F7D2ED0B00000001000000000000000000000000000000000000000000000000000000	2	
8549	2	1	131072	0x0000000BE87DC060	Compiled Plan	Adhoc	0x0600060092BCB4397049AAE80B00000001000000000000000000000000000000000000000000000000000000	2	
28181	2	3	40960	0x0000000BE8ADE060	Compiled Plan	Adhoc	0x060006009A80682700FF39E80B00000001000000000000000000000000000000000000000000000000000000	2	
39152	2	2	57344	0x0000000BEEBAE060	Compiled Plan	Adhoc	0x06000600BAA52007A0F839E80B00000001000000000000000000000000000000000000000000000000000000	2	
39152	2	1	57344	0x0000000BE87DA060	Compiled Plan	Adhoc	0x06000600BAA52007603FC6ED0B00000001000000000000000000000000000000000000000000000000000000	2	
7918	2	2	106496	0x0000000BE8780060	Compiled Plan	Adhoc	0x060006008E724915D03EC6ED0B00000001000000000000000000000000000000000000000000000000000000	2	
7918	2	1	106496	0x0000000BE8456060	Compiled Plan	Adhoc	0x060006008E72491500BF48EE0B00000001000000000000000000000000000000000000000000000000000000	2	
20124	2	2	163840	0x0000000BEEB88060	Compiled Plan	Adhoc	0x06000600FA7B1C22003CC6ED0B00000001000000000000000000000000000000000000000000000000000000	2	
20124	2	1	163840	0x0000000BE8396060	Compiled Plan	Adhoc	0x06000600FA7B1C22703BC6ED0B00000001000000000000000000000000000000000000000000000000000000	2	
5730	2	2	155648	0x0000000BE87D2060	Compiled Plan	Adhoc	0x060006004F1AD80F607FBEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
5730	2	1	155648	0x0000000BE8C6C060	Compiled Plan	Adhoc	0x060006004F1AD80FD032C6ED0B00000001000000000000000000000000000000000000000000000000000000	2	
18533	2	2	1024000	0x0000000BEED30060	Compiled Plan	Adhoc	0x060006000B784421B07DBEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
18533	2	1	1024000	0x0000000BEDC66060	Compiled Plan	Adhoc	0x060006000B784421207DBEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
14901	2	3	40960	0x0000000BE84DC060	Compiled Plan	Adhoc	0x060006002D357C27A075BEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
10586	2	3	40960	0x0000000BE84A6060	Compiled Plan	Adhoc	0x0600060099E79007206EBEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
33837	2	2	155648	0x0000000BE852A060	Compiled Plan	Adhoc	0x060006004F16651560FFBAED0B00000001000000000000000000000000000000000000000000000000000000	2	
33837	2	1	155648	0x0000000BEDC46060	Compiled Plan	Adhoc	0x060006004F16651560F0D2ED0B00000001000000000000000000000000000000000000000000000000000000	2	
5873	2	3	81920	0x0000000BEEBDE060	Compiled Plan	Adhoc	0x0600060080327D2AD0FEBAED0B00000001000000000000000000000000000000000000000000000000000000	2	
30570	2	2	106496	0x0000000BE856E060	Compiled Plan	Adhoc	0x0600060071E9300350F7BAED0B00000001000000000000000000000000000000000000000000000000000000	2	
30570	2	1	106496	0x0000000BEEC4E060	Compiled Plan	Adhoc	0x0600060071E93003A0B848EE0B00000001000000000000000000000000000000000000000000000000000000	2	
22355	2	2	131072	0x0000000BEE9C2060	Compiled Plan	Adhoc	0x06000600E0DEEF04B0EEBAED0B00000001000000000000000000000000000000000000000000000000000000	2	
22355	2	1	131072	0x0000000BEED98060	Compiled Plan	Adhoc	0x06000600E0DEEF0450E8BAED0B00000001000000000000000000000000000000000000000000000000000000	2	
23367	2	3	49152	0x0000000BEEA02060	Compiled Plan	Adhoc	0x0600060023639904005FD3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
24944	2	2	98304	0x0000000BEDD70060	Compiled Plan	Adhoc	0x0600060073B62A358057D3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
24944	2	1	98304	0x0000000BEED60060	Compiled Plan	Adhoc	0x0600060073B62A35205DDEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
14838	2	2	163840	0x0000000BEE99A060	Compiled Plan	Adhoc	0x060006007CE45617705BDEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
14838	2	1	163840	0x0000000BEEB8C060	Compiled Plan	Adhoc	0x060006007CE45617E0E8D2ED0B00000001000000000000000000000000000000000000000000000000000000	2	
136	2	2	147456	0x0000000BEDB92060	Compiled Plan	Adhoc	0x0600060007B52906A058DEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
136	2	1	147456	0x0000000BEEA30060	Compiled Plan	Adhoc	0x0600060007B5290660FFC0ED0B00000001000000000000000000000000000000000000000000000000000000	2	
11167	2	2	188416	0x0000000BEDBC8060	Compiled Plan	Adhoc	0x06000600272DAA30D0FEC0ED0B00000001000000000000000000000000000000000000000000000000000000	2	
11167	2	1	188416	0x0000000BEDD46060	Compiled Plan	Adhoc	0x06000600272DAA30E05DDEEE0B00000001000000000000000000000000000000000000000000000000000000	2	
29679	2	2	212992	0x0000000BEED56060	Compiled Plan	Adhoc	0x0600060004A5362A20FDC0ED0B00000001000000000000000000000000000000000000000000000000000000	2	
29679	2	1	212992	0x0000000BEE10E060	Compiled Plan	Adhoc	0x0600060004A5362A607F9AEF0B00000001000000000000000000000000000000000000000000000000000000	2	
24478	2	2	90112	0x0000000BEEDFA060	Compiled Plan	Adhoc	0x060006000BE84D3B70FBC0ED0B00000001000000000000000000000000000000000000000000000000000000	2	
24478	2	1	90112	0x0000000BEDD24060	Compiled Plan	Adhoc	0x060006000BE84D3B60E1D2ED0B00000001000000000000000000000000000000000000000000000000000000	2	
16149	2	2	147456	0x0000000BEDC2A060	Compiled Plan	Adhoc	0x06000600893D1E0C60DFECEF0B00000001000000000000000000000000000000000000000000000000000000	2	
16149	2	1	147456	0x0000000BEEA7E060	Compiled Plan	Adhoc	0x06000600893D1E0CD0F2C0ED0B00000001000000000000000000000000000000000000000000000000000000	2	
35717	2	3	65536	0x0000000BEDC3A060	Compiled Plan	Adhoc	0x06000600A0E70817D0DEECEF0B00000001000000000000000000000000000000000000000000000000000000	2	
4601	2	2	49152	0x0000000BEDD14060	Compiled Plan	Adhoc	0x060006002A632C3710D9E2FD0B00000001000000000000000000000000000000000000000000000000000000	2	
4601	2	1	49152	0x0000000BEDC48060	Compiled Plan	Adhoc	0x060006002A632C3720DDECEF0B00000001000000000000000000000000000000000000000000000000000000	2	
16831	2	3	49152	0x0000000BEEDF8060	Compiled Plan	Adhoc	0x06000600F3CF5A39A0D5ECEF0B00000001000000000000000000000000000000000000000000000000000000	2	
14468	2	3	65536	0x0000000BEEDD0060	Compiled Plan	Adhoc	0x0600060073E9351F20CEECEF0B00000001000000000000000000000000000000000000000000000000000000	2	
21707	2	3	57344	0x0000000BEFB22060	Compiled Plan	Adhoc	0x060006002086A42300DFD3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
1909	2	3	49152	0x0000000BEFE9A060	Compiled Plan	Adhoc	0x06000600E1E3461440CCD3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
26063	2	2	335872	0x0000000BEFEC4060	Compiled Plan	Adhoc	0x06000600A6DC1D0A70C9D3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
26063	2	1	335872	0x0000000BEEDF0060	Compiled Plan	Adhoc	0x06000600A6DC1D0AE0C8D3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
8778	2	2	180224	0x0000000BEDC28060	Compiled Plan	Adhoc	0x0600060031CA7F1100CDD3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
8778	2	1	180224	0x0000000BEDD18060	Compiled Plan	Adhoc	0x0600060031CA7F1140C0D3ED0B00000001000000000000000000000000000000000000000000000000000000	2	
37214	2	3	49152	0x0000000BEDD38060	Compiled Plan	Adhoc	0x06000600AC4C230060DF1EE80B00000001000000000000000000000000000000000000000000000000000000	2	
28007	2	3	155648	0x0000000BEE23A060	Compiled Plan	Adhoc	0x060006000DA25931D0DE1EE80B00000001000000000000000000000000000000000000000000000000000000	2	
27409	2	3	131072	0x0000000BE81EA060	Compiled Plan	Adhoc	0x0600060089FC991120DD1EE80B00000001000000000000000000000000000000000000000000000000000000	2	
27007	2	3	131072	0x0000000BEFE82060	Compiled Plan	Adhoc	0x06000600E2C10C1270DB1EE80B00000001000000000000000000000000000000000000000000000000000000	2	
32323	2	3	90112	0x0000000BEDC1E060	Compiled Plan	Adhoc	0x06000600B8373425C0D91EE80B00000001000000000000000000000000000000000000000000000000000000	2	
22520	2	3	114688	0x0000000BEDD52060	Compiled Plan	Adhoc	0x060006002DA07200603FA1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
33096	3	3	139264	0x0000000BEEAD2060	Compiled Plan	Adhoc	0x06000600C08A4129D03EA1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
34734	3	3	778240	0x0000000BEE53A060	Compiled Plan	Adhoc	0x06000600B7AEC60B203DA1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
4642	3	3	155648	0x0000000BE81F8060	Compiled Plan	Adhoc	0x06000600D447B51C703BA1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
34030	4	3	901120	0x0000000BEE534060	Compiled Plan	Adhoc	0x060006004C78273BF033A1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
7076	2	3	49152	0x0000000BEE518060	Compiled Plan	Adhoc	0x06000600CEC7472D605FCFEF0B00000001000000000000000000000000000000000000000000000000000000	2	
19280	2	3	49152	0x0000000BEE3D8060	Compiled Plan	Adhoc	0x06000600D959B508D05ECFEF0B00000001000000000000000000000000000000000000000000000000000000	2	
30727	1	3	8192	0x0000000BEFA0E060	Compiled Plan	Adhoc	0x06000600A9C08A05205DCFEF0B00000001000000000000000000000000000000000000000000000000000000	2	
9375	2	1	40960	0x0000000BF095A060	Compiled Plan	Prepared	0x060006006861911990D1E2FD0B00000001000000000000000000000000000000000000000000000000000000	1	
37882	2	1	40960	0x0000000BF0950060	Compiled Plan	Prepared	0x0600050017FE0F1610CAE2FD0B00000001000000000000000000000000000000000000000000000000000000	1	
34261	1	3	8192	0x0000000BEE3BA060	Compiled Plan	Adhoc	0x060006000B92C71BA055CFEF0B00000001000000000000000000000000000000000000000000000000000000	2	
10643	1	3	8192	0x0000000BEFBF8060	Compiled Plan	Adhoc	0x060006002D726619204ECFEF0B00000001000000000000000000000000000000000000000000000000000000	2	
36583	1	3	8192	0x0000000BEFB94060	Compiled Plan	Adhoc	0x06000600EF30E02060BF5FEE0B00000001000000000000000000000000000000000000000000000000000000	2	
33351	1	3	8192	0x0000000BEFE1A060	Compiled Plan	Adhoc	0x06000600758EDC0AB07D9AEF0B00000001000000000000000000000000000000000000000000000000000000	2	
24822	1	3	8192	0x0000000BEFCF8060	Compiled Plan	Adhoc	0x060006005EFCFC0ED0BE5FEE0B00000001000000000000000000000000000000000000000000000000000000	2	
16239	2	3	40960	0x0000000BEFCBA060	Compiled Plan	Adhoc	0x06000600198CA30250B75FEE0B00000001000000000000000000000000000000000000000000000000000000	2	
16670	2	3	40960	0x0000000BEFC6C060	Compiled Plan	Adhoc	0x060006002CB55504D0AF5FEE0B00000001000000000000000000000000000000000000000000000000000000	2	
36857	2	3	40960	0x0000000BEFC54060	Compiled Plan	Adhoc	0x060006003364520A50A85FEE0B00000001000000000000000000000000000000000000000000000000000000	2	
6040	2	3	40960	0x0000000BEFC06060	Compiled Plan	Adhoc	0x06000600A0222335009F28EE0B00000001000000000000000000000000000000000000000000000000000000	2	
