0x0000000C027F5068,1,444,16,,2019-11-19 06:22:50.583,0,10,0x0000000C11090000,0x0000000C10E80000,2088960,,255,0,,,,,,0x00000000005005C8,0x00000000003005D4,0x0000000BFD580040,0x0000000BFD602160,,0x0000000C027F5068,0
0x0000000C027F51B0,1,452,20,,2019-11-19 06:22:50.633,90,150,0x0000000C1B3F0000,0x0000000C1B1E0000,2088960,,255,0,,,,,,0x00000000005005EC,0x00000000003005F4,0x0000000BFD140040,0x0000000BFD202160,,0x0000000C027F51B0,0
0x0000000C027F52F8,1,448,16,,2019-11-19 06:22:50.633,10,50,0x0000000C1B600000,0x0000000C1B3F0000,2088960,,255,0,,,,,,0x0000000000E005F0,0x0000000000C005FC,0x0000000BF7A80040,0x0000000BF736A160,,0x0000000C027F52F8,0
0x0000000C027F5440,1,456,16,,2019-11-19 06:22:50.637,490,4620,0x0000000C1B810000,0x0000000C1B600000,2088960,,255,0,,,,,,0x0000000000800600,0x000000000060060C,0x0000000BFD580040,0x0000000BFD656160,,0x0000000C027F5440,0
0x0000000C027F5588,1,460,16,,2019-11-19 06:22:50.637,0,0,0x0000000C1BA20000,0x0000000C1B810000,2088960,,255,0,,,,,,0x0000000000000610,0x0000000000E00618,0x0000000BFDC20040,0x0000000BFD61C160,,0x0000000C027F5588,0
0x0000000C027F56D0,1,464,20,,2019-11-19 06:22:50.637,0,0,0x0000000C1BC30000,0x0000000C1BA20000,2088960,,255,0,,,,,,0x0000000000B0055C,0x00000000009005C4,0x0000000BFDC20040,0x0000000BFD690160,,0x0000000C027F56D0,0
0x0000000C027F5818,1,468,16,,2019-11-19 06:22:50.637,0,0,0x0000000C1BF50000,0x0000000C1BD40000,2088960,,255,0,,,,,,0x00000000003005D0,0x0000000000100604,0x0000000BFDC20040,0x0000000BFD692160,,0x0000000C027F5818,0
0x0000000C027F5960,1,472,16,,2019-11-19 06:22:50.743,0,0,0x0000000C1C400000,0x0000000C1C1F0000,2088960,,255,0,,,,,,0x0000000000800608,0x0000000000600624,0x0000000BFD120040,0x0000000BFD694160,,0x0000000C027F5960,0
0x0000000C027F5AA8,1,476,16,,2019-11-19 06:22:50.743,0,40,0x0000000C1C620000,0x0000000C1C410000,2088960,,255,0,,,,,,0x000000000050064C,0x0000000000200630,0x0000000BFD140040,0x0000000BFD210160,,0x0000000C027F5AA8,0
0x0000000C027F5BF0,1,480,16,,2019-11-19 06:22:51.050,140,180,0x0000000C1DD00000,0x0000000C1DAF0000,2088960,,255,0,,,,,,0x0000000000600730,0x0000000000400738,0x0000000BFD160040,0x0000000BFD28E160,,0x0000000C027F5BF0,0
0x0000000C027F5D38,1,484,16,,2019-11-19 06:22:51.053,0,0,0x0000000C1DF10000,0x0000000C1DD00000,2088960,,255,0,,,,,,0x0000000000000740,0x0000000000E00748,0x0000000BFD300040,0x0000000BFD38E160,,0x0000000C027F5D38,0
0x0000000C027F5E80,1,488,16,,2019-11-19 06:22:51.070,0,0,0x0000000C1F130000,0x0000000C1EF20000,2088960,,255,0,,,,,,0x0000000000D00758,0x0000000000B00760,0x0000000BFD320040,0x0000000BFD40E160,,0x0000000C027F5E80,0
0x0000000C027F5FC8,1,492,16,,2019-11-19 06:22:51.070,0,0,0x0000000C1F350000,0x0000000C1F140000,2088960,,255,0,,,,,,0x000000000070076C,0x0000000000500774,0x0000000BFD340040,0x0000000BFD48E160,,0x0000000C027F5FC8,0
0x0000000C027F6110,1,496,16,,2019-11-19 06:22:51.130,10,50,0x0000000C20640000,0x0000000C20430000,2088960,,255,0,,,,,,0x0000000000E00590,0x0000000000C00734,0x0000000BF7AA0040,0x0000000BF7B82160,,0x0000000C027F6110,0
0x0000000C027F6258,1,500,16,,2019-11-19 06:22:51.130,0,0,0x0000000C20850000,0x0000000C20640000,2088960,,255,0,,,,,,0x0000000000800744,0x00000000006007E8,0x0000000BF59A0040,0x0000000BF5A00160,,0x0000000C027F6258,0
0x0000000C027F63A0,1,504,16,,2019-11-19 06:22:51.130,380,180,0x0000000C20A60000,0x0000000C20850000,2088960,,255,0,,,,,,0x00000000002007EC,0x00000000000007F4,0x0000000BFD360040,0x0000000BFD50E160,,0x0000000C027F63A0,0
0x0000000C027F64E8,1,508,16,,2019-11-19 06:22:51.130,0,10,0x0000000C20C70000,0x0000000C20A60000,2088960,,255,0,,,,,,0x0000000000B007F8,0x0000000000900628,0x0000000BFD140040,0x0000000BFD218160,,0x0000000C027F64E8,0
0x0000000C027F6630,1,512,16,,2019-11-19 06:22:51.130,0,10,0x0000000C20E80000,0x0000000C20C70000,2088960,,255,0,,,,,,0x000000000040075C,0x00000000002007FC,0x0000000BFD120040,0x0000000BF72BE160,,0x0000000C027F6630,0
0x0000000C027F6778,1,516,16,,2019-11-19 06:22:51.130,80,40,0x0000000C21090000,0x0000000C20E80000,2088960,,255,0,,,,,,0x0000000000D007F0,0x0000000000B00808,0x0000000BFD300040,0x0000000BFD390160,,0x0000000C027F6778,0
0x0000000C027F68C0,1,520,16,,2019-11-19 06:22:51.130,0,20,0x0000000C212A0000,0x0000000C21090000,2088960,,255,0,,,,,,0x0000000000600804,0x0000000000400810,0x0000000BFD140040,0x0000000BFD222160,,0x0000000C027F68C0,0
0x0000000C027F6A08,1,524,16,,2019-11-19 06:22:51.130,10,0,0x0000000C214B0000,0x0000000C212A0000,2088960,,255,0,,,,,,0x0000000000F00814,0x0000000000D0081C,0x0000000BFD320040,0x0000000BFD41A160,,0x0000000C027F6A08,0
0x0000000C027F6B50,1,528,16,,2019-11-19 06:22:51.137,160,910,0x0000000C216C0000,0x0000000C214B0000,2088960,,255,0,,,,,,0x0000000000800820,0x0000000000600828,0x0000000BFD340040,0x0000000BFD490160,,0x0000000C027F6B50,0
0x0000000C027F6C98,1,532,16,,2019-11-19 06:22:51.137,0,0,0x0000000C218D0000,0x0000000C216C0000,2088960,,255,0,,,,,,0x000000000010082C,0x0000000000F00834,0x0000000BFD360040,0x0000000BFD51C160,,0x0000000C027F6C98,0
0x0000000C027F6DE0,1,536,16,,2019-11-19 06:22:51.137,500,4390,0x0000000C21AE0000,0x0000000C218D0000,2088960,,255,0,,,,,,0x0000000000E00838,0x0000000000C00840,0x0000000BFD580040,0x0000000BF7BA4160,,0x0000000C027F6DE0,0
0x0000000C027F6F28,1,540,16,,2019-11-19 06:22:51.140,0,10,0x0000000C21CF0000,0x0000000C21AE0000,2088960,,255,0,,,,,,0x0000000000D00844,0x0000000000B0084C,0x0000000BFD120040,0x0000000BF72DC160,,0x0000000C027F6F28,0
0x0000000C027F7070,1,544,16,,2019-11-19 06:22:51.140,0,10,0x0000000C21F00000,0x0000000C21CF0000,2088960,,255,0,,,,,,0x0000000000700850,0x0000000000500858,0x0000000BFD140040,0x0000000BFD236160,,0x0000000C027F7070,0
0x0000000C027F71B8,1,548,16,,2019-11-19 06:22:51.287,0,0,0x0000000C234B0000,0x0000000C232A0000,2088960,,255,0,,,,,,0x0000000000B008A0,0x00000000009008A8,0x0000000BFD300040,0x0000000BFD3AA160,,0x0000000C027F71B8,0
0x0000000C027F7300,1,552,16,,2019-11-19 06:22:51.517,0,0,0x0000000C22510000,0x0000000C22300000,2088960,,255,0,,,,,,0x0000000000A0080C,0x0000000000800874,0x0000000BF59E0040,0x0000000BEB494160,,0x0000000C027F7300,0
0x0000000C027F7448,1,556,16,,2019-11-19 06:22:51.517,0,0,0x0000000C22720000,0x0000000C22510000,2088960,,255,0,,,,,,0x0000000000700830,0x000000000050087C,0x0000000BFD320040,0x0000000BFD428160,,0x0000000C027F7448,0
0x0000000C027F7590,1,560,16,,2019-11-19 06:22:51.517,260,3970,0x0000000C22930000,0x0000000C22720000,2088960,,255,0,,,,,,0x00000000007008CC,0x00000000005008D0,0x0000000BFD340040,0x0000000BFD4A2160,,0x0000000C027F7590,0
0x0000000C027F76D8,1,564,16,,2019-11-19 06:22:51.563,40,1060,0x0000000C22B40000,0x0000000C22930000,2088960,,255,0,,,,,,0x0000000000A008C0,0x00000000007008E0,0x0000000BFD160040,0x0000000BF4902160,,0x0000000C027F76D8,0
0x0000000C027F7820,1,568,16,,2019-11-19 06:22:51.563,130,1120,0x0000000C23AE0000,0x0000000C238D0000,2088960,,255,0,,,,,,0x00000000003008E4,0x00000000001008F0,0x0000000BFD580040,0x0000000BF7BB6160,,0x0000000C027F7820,0
0x0000000C027F7968,1,572,16,,2019-11-19 06:22:51.563,0,0,0x0000000C23CF0000,0x0000000C23AE0000,2088960,,255,0,,,,,,0x0000000000C008F4,0x0000000000A008FC,0x0000000BFD360040,0x0000000BFD56E160,,0x0000000C027F7968,0
0x0000000C027F7AB0,1,576,16,,2019-11-19 06:22:51.573,0,0,0x0000000C23F00000,0x0000000C23CF0000,2088960,,255,0,,,,,,0x0000000000C00900,0x0000000000A00908,0x0000000BFD320040,0x0000000BFD43E160,,0x0000000C027F7AB0,0
0x0000000C027F7BF8,1,580,16,,2019-11-19 06:22:51.700,0,0,0x0000000C24630000,0x0000000C24420000,2088960,,255,0,,,,,,0x000000000070095C,0x0000000000500964,0x0000000BFD340040,0x0000000BFD4B2160,,0x0000000C027F7BF8,0
0x0000000C027F7D40,1,584,16,,2019-11-19 06:22:51.700,0,10,0x0000000C24840000,0x0000000C24630000,2088960,,255,0,,,,,,0x000000000000085C,0x0000000000E00868,0x0000000BFD120040,0x0000000BF2882160,,0x0000000C027F7D40,0
0x0000000C027F7E88,1,588,16,,2019-11-19 06:22:51.703,0,0,0x0000000C24A60000,0x0000000C24850000,2088960,,255,0,,,,,,0x000000000090088C,0x0000000000700880,0x0000000BFD120040,0x0000000BF2888160,,0x0000000C027F7E88,0
0x0000000C027F7FD0,1,592,16,,2019-11-19 06:22:51.703,0,10,0x0000000C24C90000,0x0000000C24A80000,2088960,,255,0,,,,,,0x0000000000500968,0x0000000000200970,0x0000000BFD140040,0x0000000BFD216160,,0x0000000C027F7FD0,0
0x0000000C027F8118,1,596,16,,2019-11-19 06:22:51.730,0,0,0x0000000C252C0000,0x0000000C250B0000,2088960,,255,0,,,,,,0x0000000000D0097C,0x0000000000B00984,0x0000000BFD300040,0x0000000BF1892160,,0x0000000C027F8118,0
0x0000000C027F8260,1,600,16,,2019-11-19 06:22:51.730,0,0,0x0000000C254E0000,0x0000000C252D0000,2088960,,255,0,,,,,,0x0000000000600988,0x0000000000400990,0x0000000BFD320040,0x0000000BFD446160,,0x0000000C027F8260,0
0x0000000C027F83A8,1,604,16,,2019-11-19 06:22:51.730,0,0,0x0000000C25700000,0x0000000C254F0000,2088960,,255,0,,,,,,0x0000000000000994,0x0000000000E0099C,0x0000000BFD340040,0x0000000BFD4C0160,,0x0000000C027F83A8,0
0x0000000C0DCED840,1,608,16,,2019-11-19 06:22:51.730,30,250,0x0000000C25920000,0x0000000C25710000,2088960,,255,0,,,,,,0x00000000001009A0,0x0000000000F009A8,0x0000000BFD160040,0x0000000BF193A160,,0x0000000C0DCED840,0
0x0000000C0DCED988,1,612,16,,2019-11-19 06:22:51.737,0,0,0x0000000C25B40000,0x0000000C25930000,2088960,,255,0,,,,,,0x00000000009009AC,0x00000000007009B4,0x0000000BFD360040,0x0000000BF20A0160,,0x0000000C0DCED988,0
0x0000000C0DCEDAD0,1,616,16,,2019-11-19 06:22:51.740,300,3670,0x0000000C25D70000,0x0000000C25B60000,2088960,,255,0,,,,,,0x000000000000083C,0x0000000000E008BC,0x0000000BFD580040,0x0000000BF00B0160,,0x0000000C0DCEDAD0,0
0x0000000C0DCEDC18,1,620,16,,2019-11-19 06:22:51.740,0,0,0x0000000C25F90000,0x0000000C25D80000,2088960,,255,0,,,,,,0x0000000000D008A4,0x0000000000B008D4,0x0000000BFD340040,0x0000000BFD4AC160,,0x0000000C0DCEDC18,0
0x0000000C0DCEDD60,1,624,16,,2019-11-19 06:22:51.827,0,0,0x0000000C261B0000,0x0000000C25FA0000,2088960,,255,0,,,,,,0x00000000009009D4,0x00000000007009DC,0x0000000BFD360040,0x0000000BF2EAA160,,0x0000000C0DCEDD60,0
0x0000000C027F32F0,1,628,16,,2019-11-19 06:22:53.043,0,0,0x0000000C265C0000,0x0000000C263B0000,2088960,,255,0,,,,,,0x0000000000500A34,0x0000000000B0049C,0x0000000BFD360040,0x0000000BF2EA2160,,0x0000000C027F32F0,0
0x0000000C0DCEDEA8,1,632,16,,2019-11-19 06:22:53.043,0,0,0x0000000C267E0000,0x0000000C265D0000,2088960,,255,0,,,,,,0x0000000000E00A50,0x0000000000C00A58,0x0000000BFD320040,0x0000000BFD452160,,0x0000000C0DCEDEA8,0
0x0000000C0DCEDFF0,1,636,16,,2019-11-19 06:22:53.093,0,0,0x0000000C26A00000,0x0000000C267F0000,2088960,,255,0,,,,,,0x0000000000700A5C,0x0000000000500A64,0x0000000BFD140040,0x0000000BF1BDE160,,0x0000000C0DCEDFF0,0
0x0000000C0DCEE138,1,640,16,,2019-11-19 06:22:53.097,0,0,0x0000000C26C20000,0x0000000C26A10000,2088960,,255,0,,,,,,0x0000000000000A68,0x0000000000E00A70,0x0000000BFD120040,0x0000000BF1F06160,,0x0000000C0DCEE138,0
0x0000000C0DCEE280,1,644,16,,2019-11-19 06:22:53.097,0,0,0x0000000C26E40000,0x0000000C26C30000,2088960,,255,0,,,,,,0x0000000000900A74,0x0000000000700A7C,0x0000000BFD160040,0x0000000BF1BDC160,,0x0000000C0DCEE280,0
0x0000000C0DCEE3C8,1,652,16,,2019-11-19 06:22:53.523,0,0,0x0000000C27060000,0x0000000C26E50000,2088960,,255,0,,,,,,0x0000000000A00784,0x0000000000800230,0x0000000BFD300040,0x0000000BF1B06160,,0x0000000C0DCEE3C8,0
0x0000000C0DCEE510,0,664,2,,2019-11-19 06:23:19.970,0,0,0x0000000C27270000,0x0000000C27070000,65536,,255,0,,,,,,0x0000000000C00A98,0x0000000000A00890,,0x0000000C0DCC3C80,,0x0000000C0DCEE510,0
0x0000000C027F3958,0,668,2,,2019-11-19 06:23:23.793,0,0,0x0000000C2A4F0000,0x0000000C2A2F0000,65536,,255,0,,,,,,0x0000000000F00B80,0x00000000003002E0,,0x0000000C0281B310,,0x0000000C027F3958,0
0x0000000C0DCEE658,0,672,2,,2019-11-19 06:23:23.820,0,0,0x0000000C2A250000,0x0000000C2A1D0000,65536,,1,0,,,,,,0x0000000000A00B94,0x0000000000800B9C,,0x0000000C0DCC7CC0,,0x0000000C0DCEE658,0
0x0000000C0DCEE7A0,0,676,2,,2019-11-19 06:23:23.820,0,0,0x0000000C2A2D0000,0x0000000C2A250000,65536,,2,0,,,,,,0x0000000000100BA0,0x0000000000F00BA8,,0x0000000C0DCC0C50,,0x0000000C0DCEE7A0,0
0x0000000C0DCEE8E8,0,680,2,,2019-11-19 06:23:23.820,0,0,0x0000000C2AD10000,0x0000000C2AC90000,65536,,4,0,,,,,,0x00000000008002D8,0x0000000000600888,,0x0000000C0DCCDD20,,0x0000000C0DCEE8E8,0
0x0000000C0DCEEA30,0,684,2,,2019-11-19 06:23:23.823,0,0,0x0000000C2AD90000,0x0000000C2AD10000,65536,,8,0,,,,,,0x0000000000F00B98,0x0000000000D00BAC,,0x0000000C0DCC8CD0,,0x0000000C0DCEEA30,0
0x0000000C0DCEEB78,0,688,2,,2019-11-19 06:23:23.827,0,0,0x0000000C2AE10000,0x0000000C2AD90000,65536,,16,0,,,,,,0x0000000000600BB0,0x0000000000400BB8,,0x0000000C0DCCBD00,,0x0000000C0DCEEB78,0
0x0000000C0DCEECC0,0,692,2,,2019-11-19 06:23:23.830,0,0,0x0000000C2AF90000,0x0000000C2AF10000,65536,,32,0,,,,,,0x0000000000D00BBC,0x0000000000B00BC4,,0x0000000C0DCC9CE0,,0x0000000C0DCEECC0,0
0x0000000C0DCEEE08,0,696,2,,2019-11-19 06:23:23.837,0,0,0x0000000C2B010000,0x0000000C2AF90000,65536,,64,0,,,,,,0x0000000000400BC8,0x0000000000200BD0,,0x0000000C0DCCCD10,,0x0000000C0DCEEE08,0
0x0000000C0DCEEF50,0,700,2,,2019-11-19 06:23:23.840,0,0,0x0000000C2B090000,0x0000000C2B010000,65536,,128,0,,,,,,0x0000000000B00BD4,0x0000000000900BDC,,0x0000000C0DCCED30,,0x0000000C0DCEEF50,0
0x0000000C0DCEF098,1,704,16,,2019-11-19 06:23:23.843,0,0,0x0000000C2B2A0000,0x0000000C2B090000,2088960,,255,0,,,,,,0x0000000000300BE0,0x0000000000100BE8,0x0000000BEB780040,0x0000000BEB4AA160,,0x0000000C0DCEF098,0
0x0000000C0DCEF1E0,1,708,18,,2019-11-19 06:23:23.917,0,0,0x0000000C2B600000,0x0000000C2B3F0000,2088960,,255,0,,,,,,0x0000000000C00BEC,0x0000000000A00BF4,,0x0000000C0DCCFD40,,0x0000000C0DCEF1E0,0
0x0000000C0DCEF470,1,716,16,,2019-11-19 06:23:53.147,0,0,0x0000000C2DD90000,0x0000000C2DB80000,2088960,,255,0,,,,,,0x0000000000500CC8,0x0000000000300CD0,0x0000000BFD320040,0x0000000BF186C160,,0x0000000C0DCEF470,0
0x0000000C0DCEF5B8,1,720,16,,2019-11-19 06:23:53.153,10,140,0x0000000C2DFA0000,0x0000000C2DD90000,2088960,,255,0,,,,,,0x0000000000D00C24,0x0000000000B00C8C,0x0000000BFD160040,0x0000000BE7AA0160,,0x0000000C0DCEF5B8,0
0x0000000C0DCEF700,1,724,16,,2019-11-19 06:23:53.153,156,1521,0x0000000C2E1B0000,0x0000000C2DFA0000,2088960,,255,0,,,,,,0x0000000000500C3C,0x0000000000300C38,0x0000000BFD580040,0x0000000BE6028160,,0x0000000C0DCEF700,0
0x0000000C0DCEF848,1,728,18,,2019-11-19 06:23:53.153,0,0,0x0000000C2E3C0000,0x0000000C2E1B0000,2088960,,255,0,,,,,,0x0000000000E00C54,0x0000000000C00C90,,0x0000000C21F4D3F0,,0x0000000C0DCEF848,0
