0x0000000BEB4A2040,0x0000000BEB4A64E8,0x0000000000000000,E_TASK_ATTACHED_TO_CLR,E_ABORT_NONE,E_TYPE_ADUNLOAD,0,0
0x0000000BEB48C040,0x0000000BEB4904E8,0x0000000000000000,E_TASK_ATTACHED_TO_CLR,E_ABORT_NONE,E_TYPE_FINALIZER,0,0
