190	2		2	3	0	256	0	0	0	0	0	0						
192	2		2	3	0	256	0	0	0	0	0	0						
194	2		2	3	0	256	0	0	0	0	0	0						
197	2		2	3	0	256	0	0	0	0	0	0						
200	2		2	3	0	256	0	0	0	0	0	0						
187	2		2	3	0	256	0	0	0	0	0	0						
