grantor,29,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,29,175,3,175,4,0,0,6,0,0,0,0,0,0,0,6,,0,4104,0,16,47,1,,4,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
state,29,175,3,175,1,0,0,7,0,0,0,0,0,0,0,7,,0,4104,0,16,47,1,,1,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
id,34,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,34,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
nsid,34,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
nsclass,34,48,1,48,1,3,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
status,34,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,34,175,3,175,2,0,0,6,0,0,0,0,0,0,0,6,,0,4104,0,16,47,1,,2,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
pid,34,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
pclass,34,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
intprop,34,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
created,34,61,1,61,8,23,3,10,0,0,0,0,0,0,0,10,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modified,34,61,1,61,8,23,3,11,0,0,0,0,0,0,0,11,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
status2,34,56,1,56,4,10,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
hobt_id,35,127,1,127,8,19,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
segment_id,35,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
version,35,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
ds_hobtid,35,127,0,127,8,19,0,4,0,0,0,0,0,0,0,4,,0,0,0,8,108,0,,19,0,0,0,1,,0x0000000000
row_count,35,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,35,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
flags,35,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
compressed_reason,35,56,1,56,4,10,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
generation,35,127,1,127,8,19,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
created_time,35,61,0,61,8,23,3,10,0,0,0,0,0,0,0,10,,0,0,0,8,111,12,,23,3,0,0,1,,0x0000000000
closed_time,35,61,0,61,8,23,3,11,0,0,0,0,0,0,0,11,,0,0,0,8,111,12,,23,3,0,0,1,,0x0000000000
data_source_id,36,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,36,231,3,231,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,0,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
type_desc,36,231,3,231,510,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,0,,255,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
type,36,48,1,48,1,3,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
location,36,231,3,231,8000,0,0,5,0,0,0,0,0,0,0,5,,0,872468488,0,16,39,0,,4000,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
credential_id,36,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
job_tracker_location,36,231,2,231,8000,0,0,7,0,0,0,0,0,0,0,7,,0,872468488,0,24,39,0,,4000,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
storage_key,36,231,2,231,8000,0,0,8,0,0,0,0,0,0,0,8,,0,872468488,0,24,39,0,,4000,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
user_name,36,231,2,231,256,0,0,9,0,0,0,0,0,0,0,9,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
shard_map_manager_db,36,231,2,231,256,0,0,10,0,0,0,0,0,0,0,10,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
shard_map_name,36,231,2,231,256,0,0,11,0,0,0,0,0,0,0,11,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
object_id,37,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
data_source_id,37,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
file_format_id,37,56,0,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
location,37,231,2,231,8000,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,24,39,0,,4000,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
reject_type,37,231,2,231,40,0,0,5,0,0,0,0,0,0,0,5,,0,872468488,0,24,39,0,,20,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
reject_value,37,62,0,62,8,53,0,6,0,0,0,0,0,0,0,6,,0,0,0,8,109,8,,53,,0,0,1,,0x0000000000
reject_sample_value,37,62,0,62,8,53,0,7,0,0,0,0,0,0,0,7,,0,0,0,8,109,8,,53,,0,0,1,,0x0000000000
sharding_dist_type,37,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
sharding_col_id,37,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
source_schema_name,37,231,2,231,256,0,0,10,0,0,0,0,0,0,0,10,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
source_table_name,37,231,2,231,256,0,0,11,0,0,0,0,0,0,0,11,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
file_format_id,38,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,38,231,3,231,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,0,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
format_type,38,231,3,231,200,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,0,,100,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
field_terminator,38,231,2,231,20,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,24,39,0,,10,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
string_delimiter,38,231,2,231,20,0,0,5,0,0,0,0,0,0,0,5,,0,872468488,0,24,39,0,,10,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
date_format,38,231,2,231,100,0,0,6,0,0,0,0,0,0,0,6,,0,872468488,0,24,39,0,,50,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
use_type_default,38,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
serde_method,38,231,2,231,510,0,0,8,0,0,0,0,0,0,0,8,,0,872468488,0,24,39,0,,255,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
row_terminator,38,231,2,231,20,0,0,9,0,0,0,0,0,0,0,9,,0,872468488,0,24,39,0,,10,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
encoding,38,231,2,231,20,0,0,10,0,0,0,0,0,0,0,10,,0,872468488,0,24,39,0,,10,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
data_compression,38,231,2,231,510,0,0,11,0,0,0,0,0,0,0,11,,0,872468488,0,24,39,0,,255,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
valclass,40,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
depid,40,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
depsubid,40,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepid,40,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepsubid,40,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
valnum,40,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
value,40,98,0,98,8016,0,0,7,0,0,0,0,0,0,0,7,,0,0,0,8,39,0,,0,,0,0,1,,0x0000000000
imageval,40,165,2,165,-1,0,0,8,0,0,0,0,0,0,0,8,,0,0,0,24,37,4,,-1,,0,0,1,,0x0000000000
id,41,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
number,41,52,1,52,2,5,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
colid,41,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,41,231,2,256,256,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
xtype,41,48,1,48,1,3,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
utype,41,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
length,41,52,1,52,2,5,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
prec,41,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
scale,41,48,1,48,1,3,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
collationid,41,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,41,56,1,56,4,10,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
maxinrow,41,52,1,52,2,5,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
xmlns,41,56,1,56,4,10,0,13,0,0,0,0,0,0,0,13,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
dflt,41,56,1,56,4,10,0,14,0,0,0,0,0,0,0,14,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
chk,41,56,1,56,4,10,0,15,0,0,0,0,0,0,0,15,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
idtval,41,165,2,165,64,0,0,16,0,0,0,0,0,0,0,16,,0,0,0,24,37,4,,64,,0,0,1,,0x0000000000
id,42,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,42,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
sid,42,165,2,165,85,0,0,3,0,0,0,0,0,0,0,3,,0,0,0,24,37,4,,85,,0,0,1,,0x0000000000
status,42,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,42,175,3,175,1,0,0,5,0,0,0,0,0,0,0,5,,0,4104,0,16,47,1,,1,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
crdate,42,61,1,61,8,23,3,6,0,0,0,0,0,0,0,6,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modate,42,61,1,61,8,23,3,7,0,0,0,0,0,0,0,7,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
dbname,42,231,2,256,256,0,0,8,0,0,0,0,0,0,0,8,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
lang,42,231,2,256,256,0,0,9,0,0,0,0,0,0,0,9,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
pwdhash,42,165,2,165,256,0,0,10,0,0,0,0,0,0,0,10,,0,0,0,24,37,4,,256,,0,0,1,,0x0000000000
id,43,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,43,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
product,43,231,3,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
provider,43,231,3,256,256,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
status,43,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
modate,43,61,1,61,8,23,3,6,0,0,0,0,0,0,0,6,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
catalog,43,231,2,256,256,0,0,7,0,0,0,0,0,0,0,7,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
cid,43,56,0,56,4,10,0,8,0,0,0,0,0,0,0,8,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
connecttimeout,43,56,0,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
querytimeout,43,56,0,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
class,44,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,44,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,44,231,3,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
nsid,44,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,44,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
intprop,44,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
created,44,61,1,61,8,23,3,7,0,0,0,0,0,0,0,7,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modified,44,61,1,61,8,23,3,8,0,0,0,0,0,0,0,8,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
id,45,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
msglangid,45,52,1,52,2,5,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
severity,45,52,1,52,2,5,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
status,45,52,1,52,2,5,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
text,45,231,3,231,2048,0,0,5,0,0,0,0,0,0,0,5,,0,872468488,0,16,39,0,,1024,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
id,46,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,46,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
issuer,46,165,3,165,884,0,0,3,0,0,0,0,0,0,0,3,,0,0,0,16,37,4,,884,,0,0,0,,0x0000000000
snum,46,165,3,165,32,0,0,4,0,0,0,0,0,0,0,4,,0,0,0,16,37,4,,32,,0,0,0,,0x0000000000
thumbprint,46,165,3,165,64,0,0,5,0,0,0,0,0,0,0,5,,0,0,0,16,37,4,,64,,0,0,0,,0x0000000000
pkey,46,165,2,165,4700,0,0,6,0,0,0,0,0,0,0,6,,0,0,0,24,37,4,,4700,,0,0,1,,0x0000000000
encrtype,46,175,3,175,2,0,0,7,0,0,0,0,0,0,0,7,,0,4104,0,16,47,1,,2,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
cert,46,165,3,165,-1,0,0,8,0,0,0,0,0,0,0,8,,0,0,0,16,37,4,,-1,,0,0,0,,0x0000000000
status,46,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
lastpkeybackup,46,61,0,61,8,23,3,10,0,0,0,0,0,0,0,10,,0,0,0,8,111,12,,23,3,0,0,1,,0x0000000000
srvid,47,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,47,231,2,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
lgnid,47,56,0,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
status,47,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
modate,47,61,1,61,8,23,3,5,0,0,0,0,0,0,0,5,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
srvid,48,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
lgnid,48,56,0,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
name,48,231,2,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
status,48,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
modate,48,61,1,61,8,23,3,5,0,0,0,0,0,0,0,5,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
pwdhash,48,165,2,165,320,0,0,6,0,0,0,0,0,0,0,6,,0,0,0,24,37,4,,320,,0,0,1,,0x0000000000
class,49,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,49,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subid,49,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,49,231,3,256,256,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
value,49,98,0,98,8016,0,0,5,0,0,0,0,0,0,0,5,,0,0,0,8,39,0,,0,,0,0,1,,0x0000000000
id,50,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
schid,50,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,50,231,3,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
xtype,50,48,1,48,1,3,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
length,50,52,1,52,2,5,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
prec,50,48,1,48,1,3,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
scale,50,48,1,48,1,3,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
collationid,50,56,1,56,4,10,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,50,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
created,50,61,1,61,8,23,3,10,0,0,0,0,0,0,0,10,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modified,50,61,1,61,8,23,3,11,0,0,0,0,0,0,0,11,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
dflt,50,56,1,56,4,10,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
chk,50,56,1,56,4,10,0,13,0,0,0,0,0,0,0,13,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
class,51,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
idmajor,51,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subid,51,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,51,231,2,256,256,0,0,4,0,0,0,0,0,0,0,4,,0,65544,0,24,39,18,,128,,0,0,1,Latin1_General_BIN,0x0904000100
xtype,51,48,1,48,1,3,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
utype,51,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
length,51,52,1,52,2,5,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
prec,51,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
scale,51,48,1,48,1,3,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
collationid,51,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,51,56,1,56,4,10,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
intprop,51,56,1,56,4,10,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
id,54,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indid,54,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,54,231,2,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
status,54,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
intprop,54,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
fillfact,54,48,1,48,1,3,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
type,54,48,1,48,1,3,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
tinyprop,54,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
dataspace,54,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
lobds,54,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
rowset,54,127,1,127,8,19,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
idmajor,55,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
idminor,55,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subid,55,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,55,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
intprop,55,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
tinyprop1,55,48,1,48,1,3,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
tinyprop2,55,48,1,48,1,3,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
tinyprop3,55,48,1,48,1,3,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
tinyprop4,55,48,1,48,1,3,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,56,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,56,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
protocol,56,48,1,48,1,3,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
type,56,48,1,48,1,3,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
bstat,56,52,1,52,2,5,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
