0x0000000BFD200040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD202040		16384	4194308		MEMOBJ_SOSWORKER		0		8192	40960	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD210040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD218040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD21A040		16384	6		MEMOBJ_SYSTASKSESSION		0		8192	16384	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	23
0x0000000BFD222040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	24576	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD224040		16384	6		MEMOBJ_SYSTASKSESSION		0		8192	16384	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	23
0x0000000BFD236040		16384	4194308		MEMOBJ_SOSWORKER		0		8192	49152	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD238040		8192	6		MEMOBJ_SYSTASKSESSION		0		8192	8192	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	55
0x0000000BFD23C040		8192	6		MEMOBJ_SYSTASKSESSION		0		8192	8192	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	191
0x0000000BFD242040		16384	6		MEMOBJ_SYSTASKSESSION		0		8192	16384	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	23
0x0000000BFD24C040		8192	6		MEMOBJ_HTTPSNICONTROLLER		0		8192	8192	0x0000000BFD010810			2	PartitionedByNode	0	0	7
0x0000000BFD256060		8192	1		MEMOBJ_SECURITY		0		8192	8192	0x0000000BFD0085E0			0	NoPartition			
0x0000000BFD216040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	16384	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD26C040		8192	4194310		MEMOBJ_SQLMGR		0		8192	8192	0x0000000BFDE24D10			2	PartitionedByNode	0	0	12
0x0000000BFD26E040		16384	6		MEMOBJ_SYSTASKSESSION		0		8192	16384	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	23
0x0000000BFD278040		16384	4194306		MEMOBJ_SBTIMEREVENTCACHE		0		8192	16384	0x0000000BFD00F6B0			2	PartitionedByNode	0	0	4
0x0000000BF1A22040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BFD27E080			2	PartitionedByNode	0	0	0
0x0000000BF1A26040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BFD27EED0			2	PartitionedByNode	0	0	0
