0x0000000BFD017E38,SOSHOST_CLIENTID_SERVERSNI,SNI,0,0,0,0,0,0x0000000BFD05CCD0
0x0000000BFD613E38,SOSHOST_CLIENTID_SERVERSNI,SNI,0,0,0,0,0,0x0000000BFD61ECD0
0x0000000BFD07FF08,SOSHOST_CLIENTID_XE,XE_Host,1,1,0,0,0,0x0000000BFD650080
0x0000000BFAC95EB8,SOSHOST_CLIENTID_SPATIAL,Spatial Host,0,0,0,0,0,0x0000000BFB3E1890
0x0000000BFD65FF58,SOSHOST_CLIENTID_SQLNCLI,SQLNCLI11,0,0,0,0,0,0x0000000BEE6198C0
