32767	1	2333	0	281474980642816	DATA_PAGE	4	744	0	0	116		0	0x000000000000015A
32767	1	1818	0	71776119065149440	TEXT_MIX_PAGE	1	1615	0	0	74		0	0x000000000000015A
6	1	108	0	281474979397632	IAM_PAGE	2	6	0	0	2995		0	0x000000000000015A
32767	1	396	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	121		0	0x000000000001215A
4	1	61	0	281474979397632	DATA_PAGE	10	7231	0	0	5923		0	0x000000000001215A
32767	1	1728	0	281474980642816	DATA_PAGE	2	2934	0	0	184		0	0x000000000001215A
1	1	257	0	281474980642816	DATA_PAGE	1	3272	0	0	519		0	0x000000000000015A
32767	1	2629	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	63		0	0x000000000000015A
3	1	46	0	196608	DATA_PAGE	68	4016	0	0	462		0	0x000000000000015A
32767	1	2580	0	281474980642816	DATA_PAGE	1	3215	0	0	70		0	0x000000000000015A
32767	1	1315	0	281474980642816	DATA_PAGE	3	4987	0	0	51		0	0x000000000000015A
32767	1	105	0	562949958336512	INDEX_PAGE	206	3976	0	0	94		0	0x000000000000015A
1	1	353	0	562949955649536	INDEX_PAGE	114	632	0	0	410		0	0x000000000000015A
32767	1	1159	0	281474980642816	DATA_PAGE	4	2674	0	0	84		0	0x000000000000015A
32767	1	2788	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	101		0	0x000000000000015A
32767	1	1643	0	281474980642816	DATA_PAGE	2	2875	0	0	73		0	0x000000000000015A
4	1	1223	0	72057594065256448	DATA_PAGE	13	6943	0	0	3398		0	0x000000000000015A
32767	1	749	0	281474978938880	DATA_PAGE	38	4120	0	0	65		0	0x000000000000015A
32767	1	1434	0	281474980642816	DATA_PAGE	1	3390	0	0	57		0	0x000000000000015A
32767	1	627	0	281474979397632	DATA_PAGE	81	1425	0	0	49		0	0x000000000000015A
32767	1	53	0	281474979397632	DATA_PAGE	43	5089	0	0	30		0	0x000000000000015A
32767	1	686	0	281474979397632	DATA_PAGE	66	3274	0	0	69		0	0x000000000000015A
32767	1	1133	0	281474980642816	DATA_PAGE	5	4069	0	0	52		0	0x000000000000015A
32767	1	3365	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	65		0	0x000000000000015A
1	1	179	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	705		0	0x000000000000015A
32767	1	1025	0	281474980642816	DATA_PAGE	2	4791	0	0	93		0	0x000000000000015A
32767	1	1506	0	281474980642816	DATA_PAGE	2	2374	0	0	82		0	0x000000000000015A
32767	1	1062	0	71776119065149440	TEXT_MIX_PAGE	1	1348	0	0	79		0	0x000000000000015A
32767	1	181	0	281474980642816	DATA_PAGE	4	4711	0	0	70		0	0x000000000000015A
2	1	49	0	72057594038779904	IAM_PAGE	2	6	0	0	393		0	0x000000000000015A
32767	1	133	0	281474980642816	DATA_PAGE	1	2089	0	0	144		0	0x000000000000015A
4	1	194	0	196608	DATA_PAGE	134	56	0	0	2899		0	0x000000000000015A
4	1	407	0	562949955649536	INDEX_PAGE	81	2462	0	0	2803		0	0x000000000000015A
32767	1	1788	0	281474980642816	DATA_PAGE	1	5194	0	0	71		0	0x000000000000015A
32767	1	122	0	1125899909070848	INDEX_PAGE	399	3308	0	0	72		0	0x000000000000015A
5	1	133	0	281474980642816	DATA_PAGE	6	3271	0	0	1209		0	0x000000000000015A
32767	1	1864	0	281474980642816	DATA_PAGE	4	819	0	0	93		0	0x000000000000015A
32767	1	3013	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	106		0	0x000000000000015A
32767	1	3399	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	89		0	0x000000000001215A
32767	1	1200	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	96		0	0x000000000001215A
32767	1	2091	0	281474980642816	DATA_PAGE	2	4433	0	0	61		0	0x000000000001215A
32767	1	1988	0	281474980642816	DATA_PAGE	1	3794	0	0	72		0	0x000000000000015A
32767	1	2136	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	90		0	0x000000000000015A
3	1	65	0	196608	DATA_PAGE	128	416	0	0	490		0	0x000000000000015A
32767	1	1039	0	281474979397632	DATA_PAGE	29	6037	0	0	86		0	0x000000000000015A
2	1	226	0	844424932360192	INDEX_PAGE	93	1554	0	0	3451		0	0x000000000000015A
32767	1	2294	0	281474980642816	DATA_PAGE	1	1762	0	0	81		0	0x000000000000015A
6	1	13	0	72057594037993472	IAM_PAGE	2	6	0	0	520		0	0x000000000000015A
1	1	308	0	281474979463168	IAM_PAGE	2	6	0	0	481		0	0x000000000000015A
32767	1	2186	0	281474980642816	DATA_PAGE	2	7118	0	0	76		0	0x000000000000015A
2	1	97	0	281474981560320	DATA_PAGE	181	2666	1	0	364		0	0x000000000000015A
32767	1	1639	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	76		0	0x000000000000015A
32767	1	1494	0	281474979397632	DATA_PAGE	43	4009	0	0	58		0	0x000000000000015A
4	1	154	0	281474978283520	IAM_PAGE	2	6	0	0	1594		0	0x000000000000015A
32767	1	3561	0	72057594038583296	DATA_PAGE	74	3570	0	0	76		0	0x000000000000015A
32767	1	192	0	196608	DATA_PAGE	134	56	0	0	82		0	0x000000000000015A
32767	1	2837	0	281474980642816	DATA_PAGE	1	4034	0	0	67		0	0x000000000000015A
32767	1	3478	0	72057594040483840	DATA_PAGE	17	3872	0	0	100		0	0x000000000000015A
32767	1	776	0	281474980642816	DATA_PAGE	4	682	0	0	26		0	0x000000000000015A
32767	1	1497	0	281474980642816	DATA_PAGE	4	1395	0	0	114		0	0x000000000000015A
32767	1	840	0	281474980642816	DATA_PAGE	1	2918	0	0	64		0	0x000000000000015A
32767	1	1672	0	71776119065149440	TEXT_MIX_PAGE	1	4034	0	0	77		0	0x000000000000015A
1	1	158	0	281474978152448	IAM_PAGE	2	6	0	0	523		0	0x000000000000015A
32767	1	3324	0	281474980642816	DATA_PAGE	2	7421	0	0	79		0	0x000000000000015A
32767	1	1741	0	281474980642816	DATA_PAGE	2	4346	0	0	114		0	0x000000000000015A
32767	1	2297	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	45		0	0x000000000000015A
32767	1	3072	0	281474980642816	DATA_PAGE	2	3547	0	0	60		0	0x000000000000015A
2	1	44	0	281474980642816	DATA_PAGE	16	4102	0	0	391		0	0x000000000000015A
32767	1	1688	0	281474980642816	DATA_PAGE	1	5551	0	0	100		0	0x000000000000015A
4	1	285	0	562949959843840	INDEX_PAGE	132	1370	0	0	2737		0	0x000000000000015A
4	1	234	1	562949955649536	INDEX_PAGE	46	4888	0	0	5748		0	0x000000000000015A
32767	1	2287	0	281474980642816	DATA_PAGE	1	1734	0	0	75		0	0x000000000000015A
32767	1	485	0	1125899909070848	INDEX_PAGE	504	2048	0	0	50		0	0x000000000000015A
5	1	144	0	562949956108288	IAM_PAGE	2	6	0	0	515		0	0x000000000000015A
32767	1	1923	0	281474980642816	DATA_PAGE	2	769	0	0	69		0	0x000000000000015A
32767	1	2928	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	108		0	0x000000000000015A
4	1	11	0	72057594038845440	INDEX_PAGE	156	4196	0	0	2994		0	0x000000000000015A
32767	1	1402	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	54		0	0x000000000121215A
32767	1	3643	0	281474981625856	DATA_PAGE	44	6776	0	0	63		0	0x000000000001215A
32767	1	3134	0	281474980642816	DATA_PAGE	1	6522	0	0	78		0	0x000000000001215A
32767	1	759	0	281474979397632	DATA_PAGE	63	3479	0	0	56		0	0x000000000000015A
32767	1	1019	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	61		0	0x000000000000015A
3	1	84	0	72057594038059008	IAM_PAGE	2	6	0	0	506		0	0x000000000000015A
32767	1	2042	0	281474979397632	DATA_PAGE	3	7841	0	0	103		0	0x000000000000015A
2	1	109	0	196608	DATA_PAGE	65	4196	0	0	2911		0	0x000000000000015A
32767	1	3153	0	281474978938880	DATA_PAGE	43	3234	0	0	67		0	0x000000000000015A
6	1	96	0	844424931901440	IAM_PAGE	2	6	0	0	517		0	0x000000000000015A
1	1	495	1	562949956960256	INDEX_PAGE	2	8055	0	0	542		0	0x000000000000015A
32767	1	2597	0	281474980642816	DATA_PAGE	2	2921	0	0	104		0	0x000000000000015A
2	1	92	0	281474978480128	IAM_PAGE	2	6	0	0	410		0	0x000000000000015A
32767	1	2866	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	77		0	0x000000000000015A
32767	1	241	0	281474980642816	DATA_PAGE	5	2502	0	0	111		0	0x000000000000015A
4	1	141	0	281474980315136	IAM_PAGE	2	6	0	0	1461		0	0x000000000000015A
32767	1	3223	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	59		0	0x000000000001215A
4	1	27	0	281474980642816	DATA_PAGE	1	5050	0	0	2688		0	0x000000000000015A
32767	1	2848	0	281474980642816	DATA_PAGE	2	407	0	0	69		0	0x000000000000015A
1	1	54	0	281474980642816	DATA_PAGE	19	550	0	0	514		0	0x000000000000015A
32767	1	2435	0	281474980642816	DATA_PAGE	3	747	0	0	28		0	0x000000000000015A
32767	1	1804	0	281474979397632	DATA_PAGE	48	3858	0	0	63		0	0x000000000000015A
32767	1	2563	0	281474980642816	DATA_PAGE	1	3950	0	0	101		0	0x000000000000015A
32767	1	3283	0	71776119065149440	TEXT_TREE_PAGE	1	7978	0	0	58		0	0x000000000000015A
1	1	11	0	72057594038779904	DATA_PAGE	100	4104	0	0	462		0	0x000000000000015A
32767	1	407	0	281474980642816	DATA_PAGE	3	1332	0	0	116		0	0x000000000000015A
32767	1	3384	0	281474980642816	DATA_PAGE	1	1849	0	0	113		0	0x000000000000015A
32767	1	2260	0	71776119065149440	TEXT_MIX_PAGE	3	773	0	0	68		0	0x000000000000015A
32767	1	1931	0	281474979397632	DATA_PAGE	1	8009	0	0	64		0	0x000000000000015A
2	1	151	0	281474978217984	DATA_PAGE	1	8031	0	0	398		0	0x0000000000015A7A
32767	1	2947	0	281474980642816	DATA_PAGE	1	2703	0	0	103		0	0x000000000000015A
4	1	1344	0	281474980249600	DATA_PAGE	61	1835	0	0	2785		0	0x000000000000015A
4	1	205	0	281474978938880	DATA_PAGE	67	204	0	0	3130		0	0x000000000000015A
32767	1	642	0	281474979397632	DATA_PAGE	17	6541	0	0	45		0	0x000000000000015A
32767	1	3888	0	281474980642816	DATA_PAGE	47	8	0	0	57		0	0x000000000000015A
5	1	67	0	196608	DATA_PAGE	16	7136	0	0	588		0	0x000000000000015A
32767	1	1942	0	281474980642816	DATA_PAGE	4	1339	0	0	78		0	0x000000000000015A
32767	1	1539	0	71776119065149440	TEXT_MIX_PAGE	6	998	0	0	96		0	0x000000000000015A
4	1	1214	0	281474980642816	DATA_PAGE	1	4152	0	0	2834		0	0x000000000000015A
32767	1	3053	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	78		0	0x000000000121215A
32767	1	2249	0	281474980642816	DATA_PAGE	4	3867	0	0	141		0	0x000000000000015A
1	1	74	0	281474979397632	DATA_PAGE	1	8019	0	0	528		0	0x000000000000015A
32767	1	3806	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	62		0	0x000000000000015A
3	1	159	0	196608	DATA_PAGE	21	6836	0	0	2707		0	0x000000000000015A
32767	1	2013	0	281474980642816	DATA_PAGE	2	4122	0	0	76		0	0x000000000000015A
2	1	184	0	281474980249600	DATA_PAGE	104	1682	0	0	1378		0	0x000000000000015A
32767	1	2460	0	281474980642816	DATA_PAGE	1	5170	0	0	70		0	0x000000000000015A
6	1	51	0	196608	DATA_PAGE	119	956	0	0	350		0	0x000000000000015A
1	1	370	0	281474979987456	DATA_PAGE	34	5602	0	0	465		0	0x000000000000015A
