0x0000000C0A950000	11.0:17134.1	11.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Internet Extensions for Win32	WININET.dll
0x0000000C0ACA0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	MCI API DLL	WINMM.dll
0x0000000C0ACD0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows Cryptographic Primitives Library	bcryptPrimitives.dll
0x0000000C0AD50000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	GDI Client DLL	gdi32full.dll
0x0000000C0AEF0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Win32u	win32u.dll
0x0000000C0AF10000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	ASN.1 Runtime APIs	MSASN1.dll
0x0000000C0AF30000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft® C Runtime Library	msvcp_win.dll
0x0000000C0AFD0000	14.0:23026.0	14.0:23026.0	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft® C Runtime Library	VCRUNTIME140.dll
0x0000000C0AFF0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	User Profile Basic API	profapi.dll
0x0000000C0B010000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	NSI User-mode interface DLL	NSI.dll
0x0000000C0B020000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Base Multimedia Extension API DLL	WINMMBASE.dll
0x0000000C0B050000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Net Win32 API Helpers DLL	NETUTILS.DLL
0x0000000C0B060000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Remote Procedure Call Runtime	rpcrt4_NT.DLL
0x0000000C0B190000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Data Protection API	DPAPI.DLL
0x0000000C0B1A0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Configuration Manager DLL	cfgmgr32.dll
0x0000000C0B1F0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Advanced Windows 32 Base API	advapi32_NT.DLL
0x0000000C0B2A0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Base cryptographic API DLL	CRYPTBASE.DLL
0x0000000C0B2B0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Security Accounts Manager Client DLL	SAMCLI.DLL
0x0000000C0B2D0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Security Support Provider Interface	secur32_NT.DLL
0x0000000C0B2E0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Security Support Provider Interface	SSPICLI.DLL
0x0000000C0B310000	10.0:14388.19	10.0:14388.19	0	0	0	0	0	67699888	Microsoft Corporation	Security API Library	securityapi.DLL
0x0000000C0B370000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows Cryptographic Primitives Library	bcrypt.dll
