105,28,C,8259
106,28,C,8259
107,28,C,8259
108,28,C,8259
109,28,C,8259
110,28,C,8259
111,28,C,8259
112,28,C,8259
113,28,C,8259
114,28,C,8259
115,28,C,8259
118,28,C,8259
128,28,C,8259
129,28,C,8259
130,28,C,8259
131,28,C,8259
132,28,C,8259
133,28,C,8259
134,28,C,8259
135,28,C,8259
152,28,C,8259
153,28,C,8259
166,28,C,8259
170,28,C,8259
171,28,C,8259
172,28,C,8259
173,28,C,8259
175,28,C,8259
176,28,C,8259
177,28,C,8259
178,28,C,8259
180,28,C,8259
34,28,C,8259
35,28,C,8259
36,28,C,8259
38,28,C,8259
215,28,C,8259
216,28,C,8259
37,28,D,8260
42,28,D,8260
43,28,D,8260
44,28,D,8260
45,28,D,8260
46,28,D,8260
47,28,D,8260
164,28,D,8260
68,28,D,8260
96,28,D,8260
97,28,D,8260
98,28,D,8260
122,28,D,8260
146,28,D,8260
165,28,D,8260
168,28,D,8260
169,28,D,8260
102,28,D,8260
103,28,D,8260
104,28,D,8260
105,28,D,8260
106,28,D,8260
107,28,D,8260
108,28,D,8260
109,28,D,8260
110,28,D,8260
111,28,D,8260
112,28,D,8260
113,28,D,8260
114,28,D,8260
115,28,D,8260
118,28,D,8260
128,28,D,8260
129,28,D,8260
130,28,D,8260
131,28,D,8260
132,28,D,8260
133,28,D,8260
134,28,D,8260
135,28,D,8260
152,28,D,8260
153,28,D,8260
166,28,D,8260
170,28,D,8260
171,28,D,8260
172,28,D,8260
173,28,D,8260
175,28,D,8260
176,28,D,8260
177,28,D,8260
178,28,D,8260
180,28,D,8260
34,28,D,8260
35,28,D,8260
36,28,D,8260
38,28,D,8260
215,28,D,8260
216,28,D,8260
37,28,EN,20037
42,28,EN,20037
43,28,EN,20037
44,28,EN,20037
45,28,EN,20037
46,28,EN,20037
47,28,EN,20037
164,28,EN,20037
68,28,EN,20037
96,28,EN,20037
97,28,EN,20037
98,28,EN,20037
122,28,EN,20037
146,28,EN,20037
165,28,EN,20037
168,28,EN,20037
169,28,EN,20037
102,28,EN,20037
103,28,EN,20037
104,28,EN,20037
105,28,EN,20037
106,28,EN,20037
107,28,EN,20037
108,28,EN,20037
109,28,EN,20037
110,28,EN,20037
111,28,EN,20037
112,28,EN,20037
113,28,EN,20037
114,28,EN,20037
115,28,EN,20037
118,28,EN,20037
128,28,EN,20037
129,28,EN,20037
130,28,EN,20037
131,28,EN,20037
132,28,EN,20037
133,28,EN,20037
134,28,EN,20037
135,28,EN,20037
152,28,EN,20037
153,28,EN,20037
166,28,EN,20037
170,28,EN,20037
171,28,EN,20037
172,28,EN,20037
173,28,EN,20037
175,28,EN,20037
176,28,EN,20037
177,28,EN,20037
178,28,EN,20037
180,28,EN,20037
34,28,EN,20037
35,28,EN,20037
36,28,EN,20037
38,28,EN,20037
215,28,EN,20037
216,28,EN,20037
37,28,F,8262
42,28,F,8262
43,28,F,8262
44,28,F,8262
45,28,F,8262
46,28,F,8262
47,28,F,8262
164,28,F,8262
68,28,F,8262
96,28,F,8262
97,28,F,8262
98,28,F,8262
122,28,F,8262
146,28,F,8262
165,28,F,8262
168,28,F,8262
169,28,F,8262
102,28,F,8262
103,28,F,8262
104,28,F,8262
105,28,F,8262
106,28,F,8262
107,28,F,8262
108,28,F,8262
109,28,F,8262
110,28,F,8262
111,28,F,8262
112,28,F,8262
113,28,F,8262
114,28,F,8262
115,28,F,8262
118,28,F,8262
128,28,F,8262
129,28,F,8262
130,28,F,8262
131,28,F,8262
132,28,F,8262
133,28,F,8262
134,28,F,8262
135,28,F,8262
152,28,F,8262
153,28,F,8262
166,28,F,8262
170,28,F,8262
171,28,F,8262
172,28,F,8262
173,28,F,8262
175,28,F,8262
176,28,F,8262
177,28,F,8262
178,28,F,8262
180,28,F,8262
34,28,F,8262
35,28,F,8262
36,28,F,8262
38,28,F,8262
215,28,F,8262
216,28,F,8262
37,28,FN,20038
42,28,FN,20038
43,28,FN,20038
44,28,FN,20038
45,28,FN,20038
46,28,FN,20038
47,28,FN,20038
164,28,FN,20038
68,28,FN,20038
96,28,FN,20038
97,28,FN,20038
98,28,FN,20038
122,28,FN,20038
146,28,FN,20038
165,28,FN,20038
168,28,FN,20038
169,28,FN,20038
102,28,FN,20038
103,28,FN,20038
104,28,FN,20038
105,28,FN,20038
106,28,FN,20038
107,28,FN,20038
108,28,FN,20038
109,28,FN,20038
110,28,FN,20038
111,28,FN,20038
112,28,FN,20038
113,28,FN,20038
114,28,FN,20038
115,28,FN,20038
118,28,FN,20038
128,28,FN,20038
129,28,FN,20038
130,28,FN,20038
131,28,FN,20038
132,28,FN,20038
133,28,FN,20038
134,28,FN,20038
135,28,FN,20038
152,28,FN,20038
153,28,FN,20038
166,28,FN,20038
170,28,FN,20038
171,28,FN,20038
172,28,FN,20038
173,28,FN,20038
175,28,FN,20038
176,28,FN,20038
177,28,FN,20038
178,28,FN,20038
180,28,FN,20038
34,28,FN,20038
35,28,FN,20038
36,28,FN,20038
38,28,FN,20038
215,28,FN,20038
216,28,FN,20038
37,28,FS,21318
42,28,FS,21318
43,28,FS,21318
44,28,FS,21318
45,28,FS,21318
46,28,FS,21318
47,28,FS,21318
164,28,FS,21318
68,28,FS,21318
96,28,FS,21318
97,28,FS,21318
98,28,FS,21318
122,28,FS,21318
146,28,FS,21318
165,28,FS,21318
168,28,FS,21318
169,28,FS,21318
102,28,FS,21318
103,28,FS,21318
104,28,FS,21318
105,28,FS,21318
106,28,FS,21318
107,28,FS,21318
108,28,FS,21318
109,28,FS,21318
110,28,FS,21318
111,28,FS,21318
112,28,FS,21318
113,28,FS,21318
114,28,FS,21318
115,28,FS,21318
118,28,FS,21318
128,28,FS,21318
129,28,FS,21318
130,28,FS,21318
131,28,FS,21318
132,28,FS,21318
133,28,FS,21318
134,28,FS,21318
135,28,FS,21318
152,28,FS,21318
153,28,FS,21318
166,28,FS,21318
170,28,FS,21318
171,28,FS,21318
172,28,FS,21318
173,28,FS,21318
175,28,FS,21318
176,28,FS,21318
177,28,FS,21318
178,28,FS,21318
180,28,FS,21318
34,28,FS,21318
35,28,FS,21318
36,28,FS,21318
38,28,FS,21318
215,28,FS,21318
216,28,FS,21318
37,28,FT,21574
42,28,FT,21574
43,28,FT,21574
44,28,FT,21574
45,28,FT,21574
46,28,FT,21574
47,28,FT,21574
164,28,FT,21574
68,28,FT,21574
96,28,FT,21574
97,28,FT,21574
98,28,FT,21574
122,28,FT,21574
146,28,FT,21574
165,28,FT,21574
168,28,FT,21574
169,28,FT,21574
102,28,FT,21574
103,28,FT,21574
104,28,FT,21574
105,28,FT,21574
106,28,FT,21574
107,28,FT,21574
108,28,FT,21574
109,28,FT,21574
110,28,FT,21574
111,28,FT,21574
112,28,FT,21574
113,28,FT,21574
114,28,FT,21574
115,28,FT,21574
118,28,FT,21574
128,28,FT,21574
129,28,FT,21574
130,28,FT,21574
131,28,FT,21574
132,28,FT,21574
133,28,FT,21574
134,28,FT,21574
135,28,FT,21574
152,28,FT,21574
153,28,FT,21574
166,28,FT,21574
170,28,FT,21574
171,28,FT,21574
172,28,FT,21574
173,28,FT,21574
175,28,FT,21574
176,28,FT,21574
177,28,FT,21574
178,28,FT,21574
180,28,FT,21574
34,28,FT,21574
35,28,FT,21574
36,28,FT,21574
38,28,FT,21574
215,28,FT,21574
216,28,FT,21574
37,28,IF,17993
42,28,IF,17993
43,28,IF,17993
44,28,IF,17993
45,28,IF,17993
46,28,IF,17993
47,28,IF,17993
164,28,IF,17993
68,28,IF,17993
96,28,IF,17993
97,28,IF,17993
98,28,IF,17993
122,28,IF,17993
146,28,IF,17993
165,28,IF,17993
168,28,IF,17993
169,28,IF,17993
102,28,IF,17993
103,28,IF,17993
104,28,IF,17993
105,28,IF,17993
106,28,IF,17993
107,28,IF,17993
108,28,IF,17993
109,28,IF,17993
110,28,IF,17993
111,28,IF,17993
112,28,IF,17993
113,28,IF,17993
114,28,IF,17993
115,28,IF,17993
118,28,IF,17993
128,28,IF,17993
129,28,IF,17993
130,28,IF,17993
131,28,IF,17993
132,28,IF,17993
133,28,IF,17993
134,28,IF,17993
135,28,IF,17993
152,28,IF,17993
153,28,IF,17993
166,28,IF,17993
170,28,IF,17993
171,28,IF,17993
172,28,IF,17993
173,28,IF,17993
175,28,IF,17993
176,28,IF,17993
177,28,IF,17993
178,28,IF,17993
180,28,IF,17993
34,28,IF,17993
35,28,IF,17993
36,28,IF,17993
38,28,IF,17993
215,28,IF,17993
216,28,IF,17993
37,28,IS,21321
42,28,IS,21321
43,28,IS,21321
44,28,IS,21321
45,28,IS,21321
46,28,IS,21321
47,28,IS,21321
164,28,IS,21321
68,28,IS,21321
96,28,IS,21321
97,28,IS,21321
98,28,IS,21321
122,28,IS,21321
146,28,IS,21321
165,28,IS,21321
168,28,IS,21321
169,28,IS,21321
102,28,IS,21321
103,28,IS,21321
104,28,IS,21321
105,28,IS,21321
106,28,IS,21321
107,28,IS,21321
108,28,IS,21321
109,28,IS,21321
110,28,IS,21321
111,28,IS,21321
112,28,IS,21321
113,28,IS,21321
114,28,IS,21321
115,28,IS,21321
118,28,IS,21321
128,28,IS,21321
129,28,IS,21321
130,28,IS,21321
131,28,IS,21321
132,28,IS,21321
133,28,IS,21321
134,28,IS,21321
135,28,IS,21321
152,28,IS,21321
153,28,IS,21321
166,28,IS,21321
170,28,IS,21321
171,28,IS,21321
172,28,IS,21321
173,28,IS,21321
175,28,IS,21321
176,28,IS,21321
177,28,IS,21321
178,28,IS,21321
180,28,IS,21321
34,28,IS,21321
35,28,IS,21321
36,28,IS,21321
38,28,IS,21321
215,28,IS,21321
216,28,IS,21321
37,28,IT,21577
42,28,IT,21577
43,28,IT,21577
44,28,IT,21577
45,28,IT,21577
46,28,IT,21577
47,28,IT,21577
164,28,IT,21577
68,28,IT,21577
96,28,IT,21577
97,28,IT,21577
98,28,IT,21577
122,28,IT,21577
146,28,IT,21577
165,28,IT,21577
168,28,IT,21577
169,28,IT,21577
102,28,IT,21577
103,28,IT,21577
104,28,IT,21577
105,28,IT,21577
106,28,IT,21577
107,28,IT,21577
108,28,IT,21577
109,28,IT,21577
110,28,IT,21577
111,28,IT,21577
112,28,IT,21577
113,28,IT,21577
114,28,IT,21577
115,28,IT,21577
118,28,IT,21577
128,28,IT,21577
129,28,IT,21577
130,28,IT,21577
131,28,IT,21577
132,28,IT,21577
133,28,IT,21577
134,28,IT,21577
135,28,IT,21577
152,28,IT,21577
153,28,IT,21577
166,28,IT,21577
170,28,IT,21577
171,28,IT,21577
172,28,IT,21577
173,28,IT,21577
175,28,IT,21577
176,28,IT,21577
177,28,IT,21577
178,28,IT,21577
180,28,IT,21577
34,28,IT,21577
35,28,IT,21577
36,28,IT,21577
38,28,IT,21577
215,28,IT,21577
216,28,IT,21577
37,28,IX,22601
42,28,IX,22601
43,28,IX,22601
44,28,IX,22601
45,28,IX,22601
46,28,IX,22601
47,28,IX,22601
164,28,IX,22601
68,28,IX,22601
96,28,IX,22601
97,28,IX,22601
98,28,IX,22601
122,28,IX,22601
146,28,IX,22601
165,28,IX,22601
168,28,IX,22601
169,28,IX,22601
102,28,IX,22601
103,28,IX,22601
104,28,IX,22601
105,28,IX,22601
106,28,IX,22601
107,28,IX,22601
108,28,IX,22601
109,28,IX,22601
110,28,IX,22601
111,28,IX,22601
112,28,IX,22601
113,28,IX,22601
114,28,IX,22601
115,28,IX,22601
118,28,IX,22601
128,28,IX,22601
129,28,IX,22601
130,28,IX,22601
131,28,IX,22601
132,28,IX,22601
133,28,IX,22601
134,28,IX,22601
135,28,IX,22601
152,28,IX,22601
153,28,IX,22601
166,28,IX,22601
170,28,IX,22601
171,28,IX,22601
172,28,IX,22601
173,28,IX,22601
175,28,IX,22601
176,28,IX,22601
177,28,IX,22601
178,28,IX,22601
180,28,IX,22601
34,28,IX,22601
35,28,IX,22601
36,28,IX,22601
38,28,IX,22601
215,28,IX,22601
216,28,IX,22601
37,28,OB,16975
42,28,OB,16975
43,28,OB,16975
44,28,OB,16975
45,28,OB,16975
46,28,OB,16975
47,28,OB,16975
164,28,OB,16975
68,28,OB,16975
96,28,OB,16975
97,28,OB,16975
98,28,OB,16975
122,28,OB,16975
146,28,OB,16975
165,28,OB,16975
168,28,OB,16975
169,28,OB,16975
102,28,OB,16975
103,28,OB,16975
104,28,OB,16975
105,28,OB,16975
106,28,OB,16975
107,28,OB,16975
108,28,OB,16975
109,28,OB,16975
110,28,OB,16975
111,28,OB,16975
112,28,OB,16975
113,28,OB,16975
114,28,OB,16975
115,28,OB,16975
118,28,OB,16975
128,28,OB,16975
129,28,OB,16975
130,28,OB,16975
131,28,OB,16975
132,28,OB,16975
133,28,OB,16975
134,28,OB,16975
135,28,OB,16975
152,28,OB,16975
153,28,OB,16975
166,28,OB,16975
170,28,OB,16975
171,28,OB,16975
172,28,OB,16975
173,28,OB,16975
175,28,OB,16975
176,28,OB,16975
177,28,OB,16975
178,28,OB,16975
180,28,OB,16975
34,28,OB,16975
35,28,OB,16975
36,28,OB,16975
38,28,OB,16975
215,28,OB,16975
216,28,OB,16975
37,28,ON,20047
42,28,ON,20047
43,28,ON,20047
44,28,ON,20047
45,28,ON,20047
46,28,ON,20047
47,28,ON,20047
164,28,ON,20047
68,28,ON,20047
96,28,ON,20047
97,28,ON,20047
98,28,ON,20047
122,28,ON,20047
146,28,ON,20047
165,28,ON,20047
168,28,ON,20047
169,28,ON,20047
102,28,ON,20047
103,28,ON,20047
104,28,ON,20047
105,28,ON,20047
106,28,ON,20047
107,28,ON,20047
108,28,ON,20047
109,28,ON,20047
110,28,ON,20047
111,28,ON,20047
112,28,ON,20047
113,28,ON,20047
114,28,ON,20047
115,28,ON,20047
118,28,ON,20047
128,28,ON,20047
129,28,ON,20047
130,28,ON,20047
131,28,ON,20047
132,28,ON,20047
133,28,ON,20047
134,28,ON,20047
135,28,ON,20047
152,28,ON,20047
153,28,ON,20047
166,28,ON,20047
170,28,ON,20047
171,28,ON,20047
172,28,ON,20047
173,28,ON,20047
175,28,ON,20047
176,28,ON,20047
177,28,ON,20047
178,28,ON,20047
180,28,ON,20047
34,28,ON,20047
35,28,ON,20047
36,28,ON,20047
38,28,ON,20047
215,28,ON,20047
216,28,ON,20047
37,28,P,8272
42,28,P,8272
43,28,P,8272
44,28,P,8272
45,28,P,8272
46,28,P,8272
47,28,P,8272
164,28,P,8272
68,28,P,8272
96,28,P,8272
97,28,P,8272
98,28,P,8272
122,28,P,8272
146,28,P,8272
165,28,P,8272
168,28,P,8272
169,28,P,8272
102,28,P,8272
103,28,P,8272
104,28,P,8272
105,28,P,8272
106,28,P,8272
107,28,P,8272
108,28,P,8272
109,28,P,8272
110,28,P,8272
111,28,P,8272
112,28,P,8272
113,28,P,8272
114,28,P,8272
115,28,P,8272
118,28,P,8272
128,28,P,8272
129,28,P,8272
130,28,P,8272
131,28,P,8272
132,28,P,8272
133,28,P,8272
134,28,P,8272
135,28,P,8272
152,28,P,8272
153,28,P,8272
166,28,P,8272
170,28,P,8272
171,28,P,8272
172,28,P,8272
173,28,P,8272
175,28,P,8272
176,28,P,8272
177,28,P,8272
178,28,P,8272
180,28,P,8272
34,28,P,8272
35,28,P,8272
36,28,P,8272
38,28,P,8272
215,28,P,8272
216,28,P,8272
37,28,PC,17232
42,28,PC,17232
43,28,PC,17232
44,28,PC,17232
45,28,PC,17232
46,28,PC,17232
47,28,PC,17232
164,28,PC,17232
68,28,PC,17232
96,28,PC,17232
97,28,PC,17232
98,28,PC,17232
122,28,PC,17232
146,28,PC,17232
165,28,PC,17232
168,28,PC,17232
169,28,PC,17232
102,28,PC,17232
103,28,PC,17232
104,28,PC,17232
105,28,PC,17232
106,28,PC,17232
107,28,PC,17232
108,28,PC,17232
109,28,PC,17232
110,28,PC,17232
111,28,PC,17232
112,28,PC,17232
113,28,PC,17232
114,28,PC,17232
115,28,PC,17232
118,28,PC,17232
128,28,PC,17232
129,28,PC,17232
130,28,PC,17232
131,28,PC,17232
132,28,PC,17232
133,28,PC,17232
134,28,PC,17232
135,28,PC,17232
152,28,PC,17232
153,28,PC,17232
166,28,PC,17232
170,28,PC,17232
171,28,PC,17232
172,28,PC,17232
173,28,PC,17232
175,28,PC,17232
176,28,PC,17232
177,28,PC,17232
178,28,PC,17232
180,28,PC,17232
34,28,PC,17232
35,28,PC,17232
36,28,PC,17232
38,28,PC,17232
215,28,PC,17232
216,28,PC,17232
37,28,PK,19280
42,28,PK,19280
43,28,PK,19280
44,28,PK,19280
45,28,PK,19280
46,28,PK,19280
47,28,PK,19280
164,28,PK,19280
68,28,PK,19280
96,28,PK,19280
97,28,PK,19280
98,28,PK,19280
122,28,PK,19280
146,28,PK,19280
165,28,PK,19280
168,28,PK,19280
169,28,PK,19280
102,28,PK,19280
103,28,PK,19280
104,28,PK,19280
105,28,PK,19280
106,28,PK,19280
107,28,PK,19280
108,28,PK,19280
109,28,PK,19280
110,28,PK,19280
111,28,PK,19280
112,28,PK,19280
113,28,PK,19280
114,28,PK,19280
115,28,PK,19280
118,28,PK,19280
128,28,PK,19280
129,28,PK,19280
130,28,PK,19280
131,28,PK,19280
132,28,PK,19280
133,28,PK,19280
134,28,PK,19280
135,28,PK,19280
152,28,PK,19280
153,28,PK,19280
166,28,PK,19280
170,28,PK,19280
171,28,PK,19280
172,28,PK,19280
173,28,PK,19280
175,28,PK,19280
176,28,PK,19280
177,28,PK,19280
178,28,PK,19280
180,28,PK,19280
34,28,PK,19280
35,28,PK,19280
36,28,PK,19280
38,28,PK,19280
215,28,PK,19280
216,28,PK,19280
37,28,PQ,20816
42,28,PQ,20816
43,28,PQ,20816
44,28,PQ,20816
45,28,PQ,20816
46,28,PQ,20816
47,28,PQ,20816
164,28,PQ,20816
68,28,PQ,20816
96,28,PQ,20816
97,28,PQ,20816
98,28,PQ,20816
122,28,PQ,20816
146,28,PQ,20816
165,28,PQ,20816
168,28,PQ,20816
169,28,PQ,20816
102,28,PQ,20816
103,28,PQ,20816
104,28,PQ,20816
105,28,PQ,20816
106,28,PQ,20816
107,28,PQ,20816
108,28,PQ,20816
109,28,PQ,20816
110,28,PQ,20816
111,28,PQ,20816
112,28,PQ,20816
113,28,PQ,20816
114,28,PQ,20816
115,28,PQ,20816
118,28,PQ,20816
128,28,PQ,20816
129,28,PQ,20816
130,28,PQ,20816
131,28,PQ,20816
132,28,PQ,20816
133,28,PQ,20816
134,28,PQ,20816
135,28,PQ,20816
152,28,PQ,20816
153,28,PQ,20816
166,28,PQ,20816
170,28,PQ,20816
171,28,PQ,20816
172,28,PQ,20816
173,28,PQ,20816
175,28,PQ,20816
176,28,PQ,20816
177,28,PQ,20816
178,28,PQ,20816
180,28,PQ,20816
34,28,PQ,20816
35,28,PQ,20816
36,28,PQ,20816
38,28,PQ,20816
215,28,PQ,20816
216,28,PQ,20816
37,28,R,8274
42,28,R,8274
43,28,R,8274
44,28,R,8274
45,28,R,8274
46,28,R,8274
47,28,R,8274
164,28,R,8274
68,28,R,8274
96,28,R,8274
97,28,R,8274
98,28,R,8274
122,28,R,8274
146,28,R,8274
165,28,R,8274
168,28,R,8274
169,28,R,8274
102,28,R,8274
103,28,R,8274
104,28,R,8274
105,28,R,8274
106,28,R,8274
107,28,R,8274
108,28,R,8274
109,28,R,8274
