11,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:58.133,2019-11-19 06:22:58.133,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
12,440,0,0x0000,0,MEMORY_ALLOCATION_EXT           ,                                                                                                                                                                                                                                                                ,0,1,5,0,0,2019-11-19 06:22:51.207,2019-11-19 06:22:51.207,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,RESOURCE MONITOR,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
13,444,0,0x019B,3768,XE_TIMER_EVENT                  ,                                                                                                                                                                                                                                                                ,0,1,19,0,0,2019-11-19 06:22:51.207,2019-11-19 06:22:51.207,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,XE TIMER        ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
14,380,0,0x019D,53802,XE_DISPATCHER_WAIT              ,                                                                                                                                                                                                                                                                ,0,1,0,0,0,2019-11-19 06:22:51.207,2019-11-19 06:22:51.207,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,XE DISPATCHER   ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
15,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:51.287,2019-11-19 06:22:51.287,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
16,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:51.410,2019-11-19 06:22:51.410,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
17,500,0,0x00A7,1571,SQLTRACE_INCREMENTAL_FLUSH_SLEEP,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:51.517,2019-11-19 06:22:51.517,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TRACE QUEUE TASK,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
18,524,0,0x0300,173736,SP_SERVER_DIAGNOSTICS_SLEEP     ,                                                                                                                                                                                                                                                                ,0,1,0,0,0,2019-11-19 06:22:51.517,2019-11-19 06:22:51.517,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,SYSTEM_HEALTH_MO,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
19,452,0,0x0000,0,MEMORY_ALLOCATION_EXT           ,                                                                                                                                                                                                                                                                ,0,1,148,0,0,2019-11-19 06:22:51.517,2019-11-19 06:22:51.517,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,RECEIVE         ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
20,420,0,0x0084,173723,CHECKPOINT_QUEUE                ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:51.563,2019-11-19 06:22:51.563,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,CHECKPOINT      ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
