18	0	2019-11-19 06:22:51.517	background	SYSTEM_HEALTH_MONITOR					0	1		0	SP_SERVER_DIAGNOSTICS_SLEEP	70537	SP_SERVER_DIAGNOSTICS_SLEEP	""	0	1	0		0	0	0	70570	4	0x0000000BFD03F088	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
19	0	2019-11-19 06:22:51.517	background	RECEIVE					0	1		0		0	MEMORY_ALLOCATION_EXT	""	0	1	0		0	0	148	70570	1	0x0000000BFD026CA8	0	0	64	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
20	0	2019-11-19 06:22:51.563	background	CHECKPOINT					1	1		0	CHECKPOINT_QUEUE	70524	CHECKPOINT_QUEUE	""	0	1	0		0	0	0	70524	5	0x0000000BFD0468C8	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	-1	0	0	1					1			0
21	0	2019-11-19 06:22:51.563	background	TASK MANAGER					1	1		0	ONDEMAND_TASK_QUEUE	70524	ONDEMAND_TASK_QUEUE	""	0	1	0		0	0	0	70524	6	0x0000000BFD04E8C8	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
22	0	2019-11-19 06:22:53.133	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	5	5		0x0000000000000000	0	0	345	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
23	0	2019-11-19 06:22:53.133	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	77	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
24	0	2019-11-19 06:22:53.133	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	32	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
25	0	2019-11-19 06:22:53.003	background	BRKR EVENT HNDLR					1	1		0	BROKER_EVENTHANDLER	69038	BROKER_EVENTHANDLER	""	0	1	0		0	0	6	69084	1	0x0000000BF1BA04E8	80	23	336	4096	us_english	mdy	7	1	0	1	0	1	1	1	1	2	-1	0	0	0	1	0	0	1					1			0
26	0	2019-11-19 06:22:51.573	background	HADR_AR_MGR_NOTIFICATION_WORKER					0	1		0	HADR_NOTIFICATION_DEQUEUE	70514	HADR_NOTIFICATION_DEQUEUE	""	0	1	0		0	0	0	70514	6	0x0000000BFD04F088	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
27	0	2019-11-19 06:22:53.010	background	BRKR TASK					1	1		0	BROKER_TRANSMITTER	69077	BROKER_TRANSMITTER	""	0	1	0		0	0	0	69078	4	0x0000000BFD03FC28	0	0	0	4096	us_english	mdy	7	1	0	1	0	1	1	1	1	2	-1	0	0	0	1	0	0	1					1			0
